,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
25.854,-9.887246029,-9.991468328,-9.93189389,-9.804667128,-9.805345225,-9.907205917,-9.933790639,-9.831645827,-9.806473582,-9.887005374,-9.84125128,-9.678222279,-9.641924307,-9.795717987,-9.833407658,-9.682382891,-9.614965116,-9.749525907,-9.816628026,-9.676114929,-9.573228655,-9.671504764,-9.733308018,-9.601215148,-9.478421413,-9.54751474,-9.638227722,-9.568653941,-9.472290441,-9.532398531,-9.622242387,-9.568113507,-9.472902475,-9.521700319,-9.614307,-9.567000565,-9.46119571,-9.503369003,-9.694952608,-9.856052023,-9.886345765,-9.834144149,-9.818991259,-9.859814921,-9.875683655,-9.819709577,-9.793674715,-9.812105014,-9.836841877,-9.810121184,-9.803081751,-9.804482513,-9.814350021,-9.791386548,-9.784297938,-9.794951319,-9.818181405,-9.799554031,-9.769399452,-9.703877024,-9.611690446,-9.549047329,-9.576489899,-9.632451699,-9.599584712,-9.542303017,-9.56348899,-9.620486979,-9.606931725,-9.540376724,-9.529368895,-9.577964512,-9.590891223,-9.559827362,-9.561377274,-9.595076172,-9.590239548,-9.564087492,-9.563881121,-9.593411281,-9.591284206,-9.559896543,-9.553763662,-9.581496055,-9.590405087,-9.575543329,-9.576333998,-9.600270195,-9.609199355,-9.596692959,-9.595647976,-9.616119732,-9.618614613,-9.586677209,-9.579842547,-9.60809257,-9.604563967,-9.548718763,-9.543786377,-9.610610812
25.879,-10.21085843,-10.33679524,-10.22083964,-10.05238227,-10.03888822,-10.13714342,-10.11926343,-10.05663487,-10.05629402,-10.11464384,-10.04797828,-9.878570271,-9.851011539,-9.982562394,-10.0217406,-9.882565684,-9.849888198,-9.98432721,-10.04561046,-9.902174571,-9.840491381,-9.917515358,-9.946200099,-9.818507646,-9.763560767,-9.796810981,-9.794747169,-9.695012271,-9.68473382,-9.751121923,-9.776961809,-9.69230297,-9.688413446,-9.760811132,-9.800449752,-9.706586378,-9.651092662,-9.669635242,-9.758527111,-9.838870121,-9.832623874,-9.72877116,-9.684833229,-9.714143197,-9.736298376,-9.673331574,-9.65635816,-9.728311921,-9.766133253,-9.686104571,-9.640517371,-9.696221605,-9.71087301,-9.631701757,-9.615548463,-9.689956578,-9.702510017,-9.622991995,-9.596504567,-9.657101742,-9.636305731,-9.503591246,-9.455180651,-9.560559425,-9.626208133,-9.506592354,-9.407306521,-9.482292194,-9.547723703,-9.447322502,-9.340570467,-9.3982931,-9.476343141,-9.432175132,-9.369928555,-9.455238459,-9.541339093,-9.480097911,-9.385844252,-9.44561655,-9.529696701,-9.473253618,-9.370276399,-9.426320323,-9.531438451,-9.494021214,-9.376601007,-9.412187816,-9.524666765,-9.500487499,-9.380574616,-9.401662944,-9.518632507,-9.511484561,-9.387173429,-9.389219105,-9.508759638,-9.520458587,-9.409309872,-9.410690557
25.903,-10.18937824,-10.12858606,-10.0758157,-10.03730069,-9.931610703,-9.903329653,-9.930411988,-9.943330209,-9.935037507,-9.924328897,-9.918492107,-9.846430711,-9.797918742,-9.834028885,-9.861422357,-9.858601593,-9.82435053,-9.857520653,-9.894280304,-9.872359215,-9.809398161,-9.829555099,-9.872554554,-9.884630356,-9.869390466,-9.888949677,-9.874345619,-9.848604283,-9.786399989,-9.805521703,-9.84437936,-9.850460513,-9.790092411,-9.784678746,-9.829207197,-9.862090996,-9.769541557,-9.719932673,-9.799203913,-9.908762198,-9.868207525,-9.739445916,-9.774964324,-9.909610619,-9.852463217,-9.681592434,-9.715959466,-9.891265503,-9.932079517,-9.754091106,-9.729502131,-9.851555352,-9.86302278,-9.66249228,-9.623120857,-9.767528004,-9.822472647,-9.667819165,-9.636309749,-9.792318271,-9.885160753,-9.68348841,-9.509385201,-9.544007143,-9.692402679,-9.628319363,-9.475771456,-9.468630446,-9.620781287,-9.605240731,-9.46487977,-9.443146573,-9.609278271,-9.630128975,-9.483930461,-9.462370597,-9.62613723,-9.656688034,-9.484385161,-9.439443373,-9.599031843,-9.662174565,-9.507508116,-9.458740689,-9.624747712,-9.710819305,-9.545753924,-9.458886761,-9.594063365,-9.701137645,-9.555189368,-9.458575459,-9.577394179,-9.702472575,-9.568677984,-9.46335249,-9.570969734,-9.721328975,-9.60090564,-9.467744503
25.928,-9.998812085,-9.966285083,-9.845661021,-9.878866903,-9.889457642,-9.836697105,-9.791202303,-9.842188417,-9.92402295,-9.831798695,-9.775005192,-9.798870067,-9.888076994,-9.837745759,-9.759326263,-9.741518279,-9.871095882,-9.883027612,-9.833103881,-9.760776447,-9.866293995,-9.884841881,-9.84080874,-9.757603419,-9.88197661,-10.00506076,-9.980829312,-9.884301211,-9.950848519,-10.0157463,-9.98011082,-9.868485863,-9.904057515,-9.941159928,-9.893221434,-9.738746407,-9.709824697,-9.712213675,-9.670869482,-9.585273073,-9.582461667,-9.653845986,-9.658708977,-9.571704924,-9.549616536,-9.594593082,-9.604990578,-9.601352854,-9.670873482,-9.747201631,-9.69114259,-9.650647633,-9.671929473,-9.676850082,-9.599659386,-9.599128101,-9.644633166,-9.662696045,-9.589445807,-9.592178157,-9.621253087,-9.565075633,-9.407031691,-9.40858478,-9.514970069,-9.537365035,-9.415609305,-9.379331665,-9.476662356,-9.522776336,-9.413572412,-9.366116883,-9.467770691,-9.518162866,-9.397312796,-9.317356735,-9.428638551,-9.535922536,-9.431107681,-9.322627576,-9.409400569,-9.529857018,-9.446684738,-9.346905007,-9.437375863,-9.570846425,-9.489999059,-9.354546197,-9.418381513,-9.549955781,-9.497279707,-9.354392233,-9.401586321,-9.540606788,-9.512713683,-9.366885752,-9.396137658,-9.532635914,-9.526149716,-9.377256575
25.952,-9.951609426,-9.898194269,-9.868111382,-9.902599928,-9.832685918,-9.626938766,-9.472210997,-9.464056501,-9.516451334,-9.500381636,-9.445303587,-9.469405455,-9.530249121,-9.514918124,-9.45303104,-9.463589915,-9.516701163,-9.506932664,-9.450428395,-9.45892243,-9.511018499,-9.507563156,-9.446119929,-9.445448338,-9.496631024,-9.519504198,-9.487538635,-9.487878009,-9.517973052,-9.522580957,-9.490837088,-9.485629791,-9.513969377,-9.516409071,-9.479391416,-9.480417008,-9.53216477,-9.527755178,-9.454776404,-9.468769398,-9.563761306,-9.569757677,-9.486911134,-9.488280285,-9.578483146,-9.591129302,-9.493094042,-9.462578763,-9.554967545,-9.609264317,-9.5386591,-9.480459107,-9.546142339,-9.597111065,-9.533162243,-9.474501698,-9.543111694,-9.615764586,-9.56774728,-9.498448261,-9.552163654,-9.601391971,-9.505142914,-9.46251515,-9.544389065,-9.596997418,-9.483161223,-9.418298235,-9.502565344,-9.54704265,-9.421925576,-9.353393182,-9.458925321,-9.555723306,-9.457377105,-9.352714668,-9.440215218,-9.550439624,-9.457182826,-9.341193822,-9.408129362,-9.526564817,-9.470986565,-9.373747238,-9.472489661,-9.619958168,-9.521084719,-9.37409241,-9.457530502,-9.616019103,-9.541361955,-9.378604037,-9.435078993,-9.601749774,-9.573727978,-9.410142443,-9.43840779,-9.603599788,-9.608668407,-9.436183776
25.977,-10.22392749,-10.17410494,-10.09014688,-10.00403811,-9.787636919,-9.485825906,-9.317876731,-9.394452979,-9.535354355,-9.430354345,-9.305097375,-9.379566236,-9.543772955,-9.469352176,-9.321385358,-9.359745227,-9.51246639,-9.4592548,-9.309679842,-9.332058788,-9.488508295,-9.46546733,-9.315711764,-9.315496838,-9.477323366,-9.496495858,-9.36048408,-9.330783327,-9.461631326,-9.503603985,-9.373096051,-9.320209141,-9.445952951,-9.511222333,-9.371860464,-9.286827152,-9.385602576,-9.47762458,-9.36582428,-9.279088753,-9.388709626,-9.516517082,-9.387834454,-9.280634911,-9.404140644,-9.552721322,-9.41554575,-9.270382421,-9.351457875,-9.498990974,-9.416629642,-9.299726173,-9.377610247,-9.52210341,-9.429476721,-9.296885645,-9.366085533,-9.518062183,-9.442291574,-9.299967996,-9.361841655,-9.507423369,-9.415517112,-9.251814001,-9.317456783,-9.480211075,-9.407207887,-9.255134462,-9.308898045,-9.461252125,-9.386643116,-9.223414468,-9.255065648,-9.414934436,-9.396312538,-9.238110977,-9.222930439,-9.335783245,-9.322515348,-9.183133747,-9.168400873,-9.29901542,-9.340894641,-9.243821996,-9.238989112,-9.358527715,-9.358428033,-9.245794047,-9.225176133,-9.335432489,-9.370731975,-9.260555017,-9.214178198,-9.309886594,-9.380799137,-9.293075247,-9.237576225,-9.32177135,-9.399900187,-9.310387759
26.001,-9.679216007,-9.662663474,-9.630982919,-9.479464122,-9.280500197,-9.2117195,-9.308106569,-9.377321621,-9.289459179,-9.222162415,-9.306337007,-9.37984693,-9.321577617,-9.258966578,-9.335089951,-9.402159552,-9.345087468,-9.258137343,-9.311204225,-9.391631525,-9.356269539,-9.263346511,-9.302979502,-9.396134608,-9.38044927,-9.284659943,-9.317265618,-9.41537958,-9.4124527,-9.315607177,-9.334905159,-9.422773665,-9.405095218,-9.276351677,-9.251886346,-9.341592387,-9.37617436,-9.286161974,-9.265202752,-9.368857587,-9.420017631,-9.319895695,-9.26356406,-9.354791443,-9.431011204,-9.357741307,-9.283657181,-9.355360536,-9.444821226,-9.420872913,-9.362191746,-9.410585217,-9.472493726,-9.436825658,-9.361927432,-9.391165276,-9.440533958,-9.416507712,-9.348176506,-9.380070759,-9.442239128,-9.369440629,-9.232227836,-9.228604422,-9.342475703,-9.353816011,-9.231186368,-9.213677696,-9.327930811,-9.36810604,-9.261439918,-9.230284738,-9.323427602,-9.368320274,-9.276999568,-9.249191774,-9.353928755,-9.413865813,-9.298935038,-9.220944803,-9.311598784,-9.405102945,-9.326070985,-9.264620028,-9.369217422,-9.465077317,-9.357883458,-9.272904376,-9.373777752,-9.491522973,-9.383279253,-9.249795286,-9.294264898,-9.40502386,-9.345109857,-9.231995125,-9.269432057,-9.38929693,-9.357158798,-9.242087181
26.025,-9.638220431,-9.773559122,-9.733815214,-9.523707964,-9.409678102,-9.453720538,-9.518380459,-9.510692693,-9.424177141,-9.420008423,-9.482290144,-9.516305363,-9.483076462,-9.477833356,-9.496648459,-9.503006827,-9.464771693,-9.449118555,-9.47083131,-9.49030289,-9.465111914,-9.447552789,-9.467366933,-9.489592237,-9.476815696,-9.45951673,-9.462017855,-9.497982693,-9.503890163,-9.498628443,-9.483873638,-9.497472317,-9.489115219,-9.458008609,-9.436268147,-9.480315117,-9.522820826,-9.488413271,-9.453755049,-9.530045993,-9.591745582,-9.515371412,-9.443215523,-9.558468556,-9.693333861,-9.596945005,-9.465268636,-9.552943091,-9.759380844,-9.705976694,-9.537645535,-9.569627109,-9.747579637,-9.708846284,-9.547819797,-9.550039325,-9.668967785,-9.572144829,-9.386159107,-9.351760532,-9.367262602,-9.219322062,-9.088347191,-9.175380355,-9.329032647,-9.235079021,-9.091992658,-9.164203387,-9.324446613,-9.25172042,-9.110877791,-9.168393392,-9.324879352,-9.253621841,-9.102947741,-9.181254195,-9.414737279,-9.377221793,-9.167673776,-9.178433687,-9.384415575,-9.379406224,-9.180242895,-9.193152457,-9.417614291,-9.411938286,-9.174562013,-9.164446054,-9.424980791,-9.456319923,-9.201187259,-9.14760139,-9.367244987,-9.405363057,-9.180136593,-9.127626831,-9.353827714,-9.41724797,-9.182355925,-9.107140516
26.05,-9.377989459,-9.415180361,-9.444517545,-9.391700145,-9.307322763,-9.263914079,-9.262544641,-9.279518685,-9.285376416,-9.28473966,-9.296731731,-9.314899981,-9.323398379,-9.313738092,-9.306488309,-9.302975483,-9.293798041,-9.275620552,-9.279024239,-9.289113316,-9.288307641,-9.273436347,-9.278383118,-9.291698981,-9.302799253,-9.299272161,-9.293716553,-9.301894767,-9.327933909,-9.31925703,-9.303478058,-9.302024327,-9.330708086,-9.315366046,-9.289974058,-9.297555266,-9.363144119,-9.384932448,-9.377316084,-9.39255337,-9.462069461,-9.485294326,-9.461410064,-9.466205295,-9.561193013,-9.648463567,-9.597174866,-9.517451031,-9.562569043,-9.64815821,-9.614819166,-9.519647604,-9.533657504,-9.612943284,-9.598775222,-9.510858,-9.500889629,-9.513912214,-9.458430909,-9.405381639,-9.397881526,-9.318358894,-9.174905025,-9.14455071,-9.23336438,-9.257741746,-9.158789839,-9.131451117,-9.227403998,-9.268139951,-9.175543297,-9.135225295,-9.223067454,-9.282309699,-9.19242044,-9.142663635,-9.254081898,-9.338814973,-9.232097347,-9.15114634,-9.239821894,-9.3250857,-9.217677022,-9.163464408,-9.321184295,-9.434733143,-9.264802183,-9.139496214,-9.260903311,-9.41659439,-9.282252664,-9.139484602,-9.230356256,-9.379636877,-9.265112804,-9.125492898,-9.215418905,-9.399171454,-9.297692023,-9.139878652
26.074,-9.670974206,-9.759495272,-9.884566187,-9.80947053,-9.642126469,-9.593298268,-9.674931033,-9.680445925,-9.654656805,-9.636826264,-9.714677399,-9.691732883,-9.647682442,-9.633869572,-9.719235819,-9.702671024,-9.645527826,-9.656651019,-9.730223012,-9.668611882,-9.616304761,-9.639742899,-9.717651035,-9.689277501,-9.657908459,-9.666928428,-9.702493154,-9.672322565,-9.679755928,-9.720155872,-9.741720607,-9.676471649,-9.657330551,-9.693124674,-9.705979913,-9.674568252,-9.695273331,-9.734286687,-9.694630787,-9.688350607,-9.793485403,-9.857443375,-9.706425578,-9.668507442,-9.853398435,-10.00152692,-9.817607594,-9.665521407,-9.788333807,-9.997526294,-9.838544908,-9.663359209,-9.746998859,-9.963501001,-9.849040121,-9.669634089,-9.719531216,-9.913422711,-9.844680724,-9.682379468,-9.72819307,-9.854591921,-9.681677486,-9.479137665,-9.574093747,-9.809813014,-9.6973337,-9.474241606,-9.533070908,-9.777107538,-9.707171003,-9.483281451,-9.525457012,-9.762339329,-9.716782106,-9.48153134,-9.490707354,-9.734548084,-9.748528571,-9.502234724,-9.458025772,-9.658708876,-9.732664521,-9.572072817,-9.565405834,-9.762547871,-9.783772495,-9.543692743,-9.498813994,-9.710606788,-9.796391723,-9.561332722,-9.474576221,-9.662051163,-9.790376344,-9.591154043,-9.491476275,-9.666885051,-9.837197462,-9.65375652
26.099,-9.613523838,-9.57227136,-9.488202292,-9.426875525,-9.369362694,-9.336863708,-9.381443728,-9.446217904,-9.399385124,-9.331014276,-9.370022107,-9.442269801,-9.415483421,-9.355156424,-9.400583482,-9.494220803,-9.481576806,-9.41685636,-9.445436291,-9.522919292,-9.491090534,-9.396369228,-9.408286764,-9.487024069,-9.481768153,-9.40907485,-9.430011172,-9.511877361,-9.50915833,-9.434204328,-9.444687312,-9.531219989,-9.534776563,-9.432910091,-9.408209335,-9.484875206,-9.511294041,-9.441226456,-9.442330307,-9.560572931,-9.624396678,-9.537450397,-9.491361299,-9.585143696,-9.681198879,-9.615241715,-9.502156465,-9.512223272,-9.643256864,-9.683309511,-9.61687087,-9.623975546,-9.714710686,-9.738139357,-9.654890906,-9.63697069,-9.696202926,-9.731050421,-9.691667007,-9.707974143,-9.758295598,-9.727698047,-9.645424408,-9.684099693,-9.787391201,-9.765227973,-9.653493679,-9.675968466,-9.774207234,-9.758948273,-9.630050705,-9.646756589,-9.757196596,-9.78604571,-9.666413481,-9.649862008,-9.737749271,-9.755488376,-9.632623897,-9.609261709,-9.699769063,-9.754369327,-9.661086411,-9.686836155,-9.849392281,-9.878951054,-9.701943892,-9.648482847,-9.758786331,-9.784248502,-9.660756555,-9.622154257,-9.742132691,-9.791515784,-9.686566727,-9.632439042,-9.734286865,-9.775455175,-9.663965188,-9.58291765
26.123,-9.552424439,-9.540600474,-9.461857327,-9.330301739,-9.230001381,-9.183811655,-9.204510919,-9.22305333,-9.188541646,-9.15873483,-9.195418693,-9.240277949,-9.233905373,-9.237929094,-9.27594823,-9.309111694,-9.271486441,-9.262250857,-9.302095223,-9.329224494,-9.279776835,-9.257219064,-9.282254269,-9.311125503,-9.277723868,-9.284024195,-9.341196468,-9.377920441,-9.311792541,-9.272867283,-9.316975978,-9.376364668,-9.329649006,-9.265885588,-9.271192949,-9.33040585,-9.318929702,-9.262881696,-9.267216124,-9.366079483,-9.393362026,-9.294665034,-9.249759655,-9.33542937,-9.369232895,-9.256599468,-9.213714702,-9.334218015,-9.440343717,-9.366483918,-9.298612078,-9.36095573,-9.433986988,-9.365070387,-9.310286456,-9.362599081,-9.444597636,-9.389618781,-9.331080067,-9.376658471,-9.457224421,-9.368733046,-9.266601359,-9.306730827,-9.426305957,-9.379986661,-9.269841855,-9.296600436,-9.422202741,-9.391153513,-9.273209933,-9.280931797,-9.407404092,-9.397713347,-9.286845049,-9.292054202,-9.412523861,-9.406337446,-9.289348308,-9.28592943,-9.409723124,-9.412450512,-9.298882526,-9.323267414,-9.510746643,-9.547202206,-9.375009587,-9.315483436,-9.453211794,-9.503026739,-9.366565707,-9.310564394,-9.455911344,-9.532104003,-9.389873228,-9.30715404,-9.436406471,-9.528194758,-9.371318714,-9.243597435
26.147,-9.858600577,-9.846444166,-9.690090873,-9.61219828,-9.530211608,-9.368160274,-9.306985526,-9.428343334,-9.510466225,-9.392599135,-9.308695763,-9.423436867,-9.575022199,-9.488630271,-9.339085524,-9.391237195,-9.552960446,-9.515224624,-9.353757599,-9.37504154,-9.536721523,-9.530820198,-9.370583343,-9.367592698,-9.517435607,-9.563474526,-9.454137718,-9.43903276,-9.559266705,-9.59149167,-9.464776618,-9.436459346,-9.552446067,-9.598730145,-9.4822695,-9.438315873,-9.539892841,-9.604830015,-9.48886755,-9.408956122,-9.490634151,-9.590126468,-9.505185996,-9.405337843,-9.439287937,-9.520619527,-9.478785544,-9.415397557,-9.463768679,-9.560224807,-9.534116128,-9.445694744,-9.439492217,-9.537784038,-9.572220271,-9.488209368,-9.441576489,-9.512318673,-9.561149131,-9.489542833,-9.424337204,-9.43649929,-9.449302726,-9.392278951,-9.366952042,-9.41795679,-9.449808143,-9.400563479,-9.369692061,-9.413030269,-9.451008944,-9.41087946,-9.376643066,-9.418353239,-9.461960308,-9.438637517,-9.417937954,-9.45609729,-9.471345797,-9.422586985,-9.393775764,-9.43793717,-9.48769261,-9.52019727,-9.572064179,-9.635842296,-9.605029178,-9.53116126,-9.541820872,-9.624224824,-9.611252867,-9.537503634,-9.543723407,-9.643411687,-9.650045695,-9.56767541,-9.549566376,-9.639272487,-9.651502921,-9.567574624
26.172,-9.868198793,-9.839412572,-9.669030112,-9.661629303,-9.733836121,-9.695807434,-9.580164892,-9.606341268,-9.697768033,-9.681141177,-9.569626466,-9.595839836,-9.719335559,-9.742015666,-9.633856032,-9.629818131,-9.724764997,-9.750031576,-9.651546377,-9.616518548,-9.700421456,-9.749721382,-9.675289824,-9.62883515,-9.717740661,-9.820210101,-9.78220912,-9.683322392,-9.722350806,-9.793223954,-9.780838533,-9.675354106,-9.704590379,-9.786307112,-9.800733612,-9.692907818,-9.690301709,-9.727994074,-9.741475192,-9.652830145,-9.684055337,-9.745870806,-9.741966436,-9.615092524,-9.620516944,-9.707206234,-9.762257403,-9.66179656,-9.627667587,-9.7109581,-9.798435068,-9.696106287,-9.621465067,-9.686815929,-9.756622849,-9.663173913,-9.586192913,-9.649608709,-9.737609489,-9.67638828,-9.587758656,-9.596405465,-9.630370047,-9.613539803,-9.569218293,-9.594374361,-9.630738204,-9.629433573,-9.580720414,-9.586719665,-9.614194943,-9.638804306,-9.614392991,-9.606218035,-9.613420473,-9.650014826,-9.651954645,-9.645651824,-9.631066719,-9.63820889,-9.597411483,-9.577127984,-9.594485952,-9.730710707,-9.837199314,-9.788309076,-9.684853447,-9.732472731,-9.824721995,-9.787984628,-9.679237754,-9.715571098,-9.824973219,-9.81739109,-9.703346876,-9.717720616,-9.83286906,-9.848544528,-9.729641716,-9.726416594
26.196,-9.781370048,-9.799606754,-9.797041006,-9.768610212,-9.761207813,-9.777538919,-9.805291127,-9.777579723,-9.762972933,-9.776305038,-9.79388264,-9.751962626,-9.748421685,-9.774108365,-9.799084554,-9.754218898,-9.731882275,-9.735088213,-9.757108402,-9.741549383,-9.729263657,-9.736622089,-9.768075887,-9.761314157,-9.745038943,-9.752179289,-9.797482169,-9.829067618,-9.792878347,-9.772525793,-9.794620281,-9.831661722,-9.819516314,-9.790310545,-9.786690502,-9.81195959,-9.78089762,-9.744741941,-9.734689288,-9.785223201,-9.787443376,-9.767720398,-9.788503889,-9.829615806,-9.802153099,-9.738167219,-9.759376888,-9.853265209,-9.931138249,-9.869753947,-9.825968113,-9.852736922,-9.907691718,-9.852178436,-9.802612922,-9.78894846,-9.812596747,-9.817678447,-9.821317954,-9.779675899,-9.742198212,-9.700008606,-9.700898975,-9.703462622,-9.708120091,-9.699299421,-9.694728494,-9.699712921,-9.694684969,-9.687176284,-9.703429812,-9.734017279,-9.742081988,-9.722661321,-9.717732169,-9.728507889,-9.7356897,-9.738533876,-9.72933962,-9.714567767,-9.685480344,-9.656044625,-9.658579445,-9.729436177,-9.778221487,-9.8091211,-9.781088656,-9.750786517,-9.742107426,-9.752004755,-9.742470507,-9.748849375,-9.749413516,-9.742376615,-9.723790983,-9.740915741,-9.75876789,-9.750654896,-9.71516967,-9.720983828
26.221,-10.05398481,-10.03918209,-9.871183698,-9.842390429,-9.929739528,-9.949146532,-9.832629819,-9.823953189,-9.921037585,-9.95054947,-9.824621719,-9.792524229,-9.902153098,-9.927743479,-9.791149407,-9.737575452,-9.829234315,-9.885432302,-9.769822581,-9.725269219,-9.822382995,-9.894291909,-9.785058862,-9.724428322,-9.810363603,-9.901847231,-9.81818908,-9.746888565,-9.808680275,-9.902870844,-9.826802634,-9.747758162,-9.804639042,-9.897566611,-9.829333371,-9.738638361,-9.797080179,-9.896332438,-9.836005855,-9.732570162,-9.788162211,-9.890269439,-9.939044248,-9.857915381,-9.835697976,-9.903006907,-9.960949083,-9.887881287,-9.891371353,-9.997189237,-10.05513285,-9.938085083,-9.880283908,-9.976065278,-10.02898061,-9.888390472,-9.760282924,-9.784617272,-9.882284591,-9.84759557,-9.782885218,-9.825992262,-9.824462866,-9.693697949,-9.612234575,-9.659113453,-9.718343432,-9.627348059,-9.556196073,-9.626249852,-9.726593891,-9.654577493,-9.564176444,-9.623221026,-9.73924093,-9.670060504,-9.567554419,-9.637558004,-9.749916301,-9.652290319,-9.549759544,-9.631571755,-9.719816034,-9.632119591,-9.651166106,-9.784736089,-9.78461668,-9.594116448,-9.552965442,-9.695275166,-9.756317749,-9.603008293,-9.544771849,-9.674502011,-9.735930945,-9.588906518,-9.51093828,-9.630967448,-9.716108732,-9.593653021
26.245,-9.847355003,-9.85327743,-9.644478118,-9.612153031,-9.795533171,-9.863828533,-9.682615348,-9.618880859,-9.780511587,-9.890089104,-9.703378583,-9.601876122,-9.750971449,-9.945013169,-9.751228129,-9.605242066,-9.746616339,-9.963333648,-9.783939193,-9.600884264,-9.716933696,-9.95304921,-9.805716175,-9.599031854,-9.689174685,-9.947863781,-9.855394977,-9.625647915,-9.679582204,-9.92641761,-9.860530189,-9.605025741,-9.612020606,-9.848134644,-9.852323066,-9.607118374,-9.589816663,-9.808026594,-9.872650096,-9.665308568,-9.621301885,-9.805266147,-9.925870389,-9.78588294,-9.778400076,-9.913454829,-9.937967467,-9.788008189,-9.77989864,-9.934731808,-10.00230829,-9.827082021,-9.754833764,-9.85075329,-9.888361795,-9.753349192,-9.723272893,-9.841650171,-9.836902056,-9.668366212,-9.638997009,-9.787173804,-9.80082049,-9.657898513,-9.63582269,-9.742968001,-9.709499926,-9.589013994,-9.588168225,-9.724851704,-9.720720826,-9.593721606,-9.575410319,-9.713767698,-9.729007832,-9.590238566,-9.532033915,-9.633111832,-9.645700991,-9.514949814,-9.447052474,-9.534480091,-9.631627481,-9.746802652,-9.903520597,-9.982227617,-9.809992857,-9.703269315,-9.794356777,-9.924703441,-9.816534241,-9.696635212,-9.767298719,-9.915649153,-9.835190464,-9.701829673,-9.736694731,-9.86580796,-9.822053091,-9.703506367
26.27,-9.557698774,-9.48555455,-9.278785538,-9.316558014,-9.537357345,-9.497138502,-9.272383554,-9.242881694,-9.400512004,-9.423625924,-9.265120842,-9.238848632,-9.405577816,-9.451220291,-9.284009254,-9.228554939,-9.375925856,-9.426505245,-9.272227771,-9.202892228,-9.350836513,-9.437016934,-9.293747524,-9.199203513,-9.331784548,-9.44253002,-9.328890932,-9.225618782,-9.332008162,-9.443410377,-9.33719322,-9.205621855,-9.274675246,-9.394906171,-9.32856318,-9.211771453,-9.264455703,-9.377654706,-9.346280108,-9.285608283,-9.374624697,-9.510783867,-9.464565715,-9.355479495,-9.406987212,-9.562586383,-9.534211566,-9.376502909,-9.380588169,-9.547139539,-9.583626343,-9.450878437,-9.414302146,-9.549750665,-9.590714313,-9.441882951,-9.375514104,-9.497852345,-9.560659541,-9.431868815,-9.353250931,-9.456382075,-9.531077421,-9.415169173,-9.320584338,-9.4093218,-9.505718495,-9.401918556,-9.306208731,-9.389880108,-9.502413077,-9.407722893,-9.298303821,-9.359040818,-9.477866381,-9.408148976,-9.294566319,-9.329233681,-9.420232341,-9.345045762,-9.243098019,-9.288229095,-9.489807419,-9.668691379,-9.774082674,-9.75865675,-9.675007913,-9.647220946,-9.690579135,-9.703616259,-9.658970487,-9.645174728,-9.691907367,-9.715556947,-9.665651506,-9.635466438,-9.667216461,-9.684983902,-9.626660427,-9.58859735
26.294,-9.382696965,-9.373084716,-9.234782231,-9.22210134,-9.351979007,-9.350244349,-9.162758835,-9.098293027,-9.223313737,-9.288145026,-9.160500432,-9.095096248,-9.204521038,-9.276092697,-9.157359898,-9.085867498,-9.204040834,-9.297032563,-9.167706744,-9.069188456,-9.179175897,-9.296380699,-9.185859014,-9.075651237,-9.179890105,-9.323639381,-9.227704004,-9.089509013,-9.170390134,-9.32388069,-9.244989625,-9.091776131,-9.147222347,-9.295360038,-9.235783995,-9.081938868,-9.128658708,-9.317577813,-9.342908378,-9.229511116,-9.318191948,-9.572922067,-9.537989353,-9.286512346,-9.309989504,-9.585827881,-9.597132144,-9.344621908,-9.354386136,-9.676580559,-9.756603,-9.420915813,-9.340009895,-9.622582224,-9.753559266,-9.418161775,-9.286931979,-9.548022418,-9.769054482,-9.473266511,-9.301395487,-9.512877629,-9.720296657,-9.456211641,-9.282058185,-9.48018099,-9.725208834,-9.50082056,-9.291307024,-9.451471517,-9.717738155,-9.536034715,-9.298940359,-9.414735208,-9.683893222,-9.566302864,-9.33796392,-9.432393918,-9.690004955,-9.595951623,-9.351232005,-9.409184902,-9.699250616,-9.882909868,-9.903491766,-9.941464556,-9.944151514,-9.845301826,-9.736538313,-9.755926279,-9.837755613,-9.804302844,-9.721560201,-9.736111956,-9.837525568,-9.824452539,-9.717333474,-9.698058495,-9.804189788,-9.822385083
