,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
22.437,-8.541300663,-8.544007174,-8.471838891,-8.438563908,-8.479936037,-8.516783971,-8.460656191,-8.416703439,-8.438579046,-8.502067314,-8.509695233,-8.478192016,-8.479245854,-8.538365061,-8.534033312,-8.492275269,-8.479610546,-8.509008003,-8.491627766,-8.472552733,-8.47733898,-8.490462582,-8.480074778,-8.473830439,-8.478018165,-8.492112837,-8.461469295,-8.412861185,-8.400076487,-8.451748063,-8.458926024,-8.412982226,-8.39723582,-8.436390077,-8.441943702,-8.436908771,-8.456230303,-8.491730512,-8.508855864,-8.534394641,-8.572131109,-8.566693888,-8.492083652,-8.457796364,-8.504490873,-8.538251148,-8.486975263,-8.448719707,-8.486203741
22.461,-8.568819722,-8.528829608,-8.437466597,-8.46694318,-8.596400841,-8.603549109,-8.55057181,-8.55814222,-8.646571933,-8.651349221,-8.599098703,-8.57852695,-8.649901693,-8.689347897,-8.691816813,-8.650151345,-8.646545528,-8.595970699,-8.548972018,-8.517025925,-8.562141104,-8.583497566,-8.555995959,-8.514467169,-8.557426996,-8.624734263,-8.648867344,-8.598630638,-8.551457526,-8.533458643,-8.542960424,-8.520263069,-8.473776722,-8.455105334,-8.496464869,-8.510310208,-8.469049302,-8.445674495,-8.484710769,-8.546712954,-8.545821654,-8.533518742,-8.52909585,-8.536420318,-8.503851067,-8.508096934,-8.513544967,-8.530186179,-8.519537497
22.485,-8.330568171,-8.359731625,-8.31900672,-8.302972074,-8.338863584,-8.380564195,-8.38443528,-8.419351623,-8.477653143,-8.47015343,-8.40785948,-8.413556219,-8.476852754,-8.48511809,-8.439128043,-8.450743319,-8.466423726,-8.406300068,-8.322643699,-8.334553604,-8.419913215,-8.442251171,-8.363585695,-8.334394922,-8.407595678,-8.479419363,-8.44610017,-8.39902054,-8.418731807,-8.444027717,-8.416053777,-8.395852526,-8.405762377,-8.395607753,-8.342998315,-8.318485596,-8.343058232,-8.35173044,-8.323234123,-8.312027571,-8.353675158,-8.374456467,-8.338021833,-8.281146253,-8.287650129,-8.306100838,-8.30435536,-8.27095065,-8.278173626
22.51,-8.433488169,-8.528251615,-8.377871086,-8.30832569,-8.42873316,-8.522619487,-8.439141702,-8.405504511,-8.485457888,-8.526703478,-8.426434376,-8.378089737,-8.455136222,-8.540781238,-8.445741079,-8.373797076,-8.477983992,-8.58797643,-8.452755208,-8.344462647,-8.4430661,-8.59757203,-8.516378344,-8.379351158,-8.398418138,-8.496299922,-8.455232576,-8.3732172,-8.422676103,-8.544622921,-8.513898134,-8.402263353,-8.409684958,-8.499886559,-8.486405203,-8.408844749,-8.421425945,-8.499163696,-8.491486782,-8.414974598,-8.410952795,-8.467196423,-8.428914767,-8.325076299,-8.321537629,-8.428032777,-8.442224139,-8.325990678,-8.292036399
22.534,-8.334392701,-8.285128173,-8.315970111,-8.366932329,-8.348373287,-8.315642616,-8.361325206,-8.434188316,-8.441250046,-8.402613531,-8.410159046,-8.445106272,-8.412017248,-8.338948884,-8.311887478,-8.299084835,-8.258899688,-8.245384104,-8.299342156,-8.314469587,-8.260969878,-8.236146196,-8.311361152,-8.319876149,-8.202154489,-8.150250463,-8.264042226,-8.315588502,-8.198258741,-8.138504349,-8.247217182,-8.306072954,-8.200776299,-8.131952464,-8.236199513,-8.327622992,-8.248062672,-8.175551286,-8.250288607,-8.334874954,-8.259403585,-8.16836557,-8.206216545,-8.275392438,-8.217913397,-8.13389822,-8.168493274,-8.240406215,-8.200898962
22.559,-8.453223185,-8.452996551,-8.325881004,-8.282010174,-8.391766689,-8.452350301,-8.343680732,-8.274714642,-8.4069971,-8.583311051,-8.535137518,-8.390214113,-8.435994038,-8.543005777,-8.436811867,-8.25502249,-8.278359439,-8.433904226,-8.422934293,-8.259087986,-8.242601359,-8.364526043,-8.340150551,-8.162500879,-8.117658064,-8.218419482,-8.216594501,-8.094547668,-8.078675902,-8.185854344,-8.188518371,-8.071430621,-8.054174721,-8.168557414,-8.185229492,-8.09315365,-8.103795047,-8.219329248,-8.226396336,-8.120146113,-8.109228063,-8.207751896,-8.222338038,-8.124303185,-8.106201752,-8.200155952,-8.225187093,-8.14191152,-8.116763085
22.583,-8.113795294,-8.065125332,-7.995336042,-8.033159746,-8.097575066,-8.06800587,-8.003266808,-8.04691793,-8.160458119,-8.195654328,-8.131605744,-8.113600321,-8.170213242,-8.236041041,-8.209039888,-8.172566762,-8.190411852,-8.233861149,-8.214005191,-8.205672722,-8.203764245,-8.182416436,-8.162118294,-8.204690517,-8.185526606,-8.10263455,-8.106125097,-8.239822775,-8.271052274,-8.161293025,-8.122539511,-8.240110128,-8.302271796,-8.222650116,-8.214561849,-8.332923207,-8.365069997,-8.253295516,-8.213608573,-8.313693319,-8.374575158,-8.284875432,-8.232366887,-8.31074469,-8.377876994,-8.295986955,-8.232118969,-8.295320991,-8.371233848
22.607,-7.859407511,-7.775346297,-7.788124693,-7.88792394,-7.873920613,-7.768847074,-7.768625336,-7.865944338,-7.891146745,-7.831812608,-7.829939246,-7.895741764,-7.91004641,-7.850958325,-7.836738517,-7.899047611,-7.936831178,-7.89689985,-7.882685942,-7.918904501,-7.921295971,-7.846991758,-7.812544542,-7.838864963,-7.846583455,-7.792725668,-7.789831319,-7.872552857,-7.950209747,-7.910923259,-7.88207341,-7.957468495,-8.075543733,-8.079139096,-8.024911726,-8.041385205,-8.104313168,-8.080267943,-8.025156904,-8.05901924,-8.15277115,-8.142136529,-8.049716556,-8.045402863,-8.130003273,-8.132755374,-8.036263792,-8.003057323,-8.044408
22.632,-8.165311888,-8.187752997,-7.998250132,-7.971330736,-8.159771528,-8.197782327,-8.002431475,-7.96479745,-8.160505474,-8.251970248,-8.096450444,-8.047237476,-8.199642355,-8.262341533,-8.09404491,-8.012908935,-8.151052919,-8.263015326,-8.123602125,-8.004134322,-8.095122993,-8.214453046,-8.105591273,-7.979465173,-8.050001897,-8.181793566,-8.149500494,-8.08461156,-8.137103411,-8.19567554,-8.147774354,-8.123472768,-8.172050118,-8.211804374,-8.18759276,-8.190178541,-8.225138378,-8.232025785,-8.184210654,-8.184081719,-8.250499418,-8.278819146,-8.201127587,-8.147958418,-8.197755799,-8.264503505,-8.215675045,-8.127856445,-8.125418386
22.656,-8.250321344,-8.225559697,-8.266098579,-8.295108486,-8.248802698,-8.215969302,-8.260054654,-8.280895414,-8.222906301,-8.216706488,-8.307513524,-8.358999541,-8.279799431,-8.230331499,-8.286175099,-8.332675961,-8.264484022,-8.219806045,-8.274753283,-8.329978454,-8.263210997,-8.209515234,-8.268359948,-8.352184816,-8.323110257,-8.338241745,-8.497292165,-8.615505145,-8.498696905,-8.423176002,-8.526254791,-8.627583001,-8.521832308,-8.430955876,-8.515498221,-8.616205916,-8.498471197,-8.338997595,-8.36392401,-8.480311365,-8.446912592,-8.324743696,-8.335098617,-8.403207922,-8.334259592,-8.219594126,-8.256883487,-8.375853468,-8.347855774
22.681,-8.13114175,-8.100155693,-8.064738833,-8.070051875,-8.108553308,-8.111531804,-8.067073321,-8.051817168,-8.104682663,-8.143928712,-8.10189882,-8.053629757,-8.093657137,-8.163412882,-8.119476241,-8.027212963,-8.048961406,-8.142702801,-8.133810302,-8.039425392,-8.047727902,-8.136038401,-8.142747262,-8.0750066,-8.119573166,-8.216707478,-8.215719246,-8.145824081,-8.188738885,-8.254844383,-8.227128607,-8.148278235,-8.18091236,-8.259166008,-8.245927817,-8.140831441,-8.106185195,-8.120733374,-8.106554018,-8.062671199,-8.08011181,-8.130190945,-8.117103804,-8.04121568,-8.004307346,-8.0268917,-8.04517833,-8.021026121,-8.007582884
22.705,-8.047345005,-8.031979104,-8.125809746,-8.097909033,-7.982959931,-7.990302057,-8.09879234,-8.108841994,-8.042390645,-8.106747488,-8.266887134,-8.274681627,-8.159190356,-8.150379415,-8.233753047,-8.223249539,-8.120570483,-8.12017812,-8.223221908,-8.245085293,-8.142338001,-8.127795749,-8.240368259,-8.330064438,-8.272508336,-8.224138541,-8.291933024,-8.404780692,-8.360339108,-8.266832096,-8.289111575,-8.406127842,-8.381330904,-8.280656377,-8.291011834,-8.424501335,-8.425343959,-8.285171244,-8.221215907,-8.328329352,-8.405358927,-8.319627722,-8.254725647,-8.338138787,-8.362546529,-8.228869373,-8.177469155,-8.31152612,-8.396802341
22.729,-7.884735007,-7.953299486,-7.935618128,-7.855951717,-7.843732596,-7.909081563,-7.940644643,-7.884096488,-7.867292701,-7.97697893,-8.119459591,-8.101248354,-7.986240451,-7.964956279,-8.057538332,-8.078848897,-7.996948702,-7.969548427,-8.063714964,-8.107541338,-8.02482488,-7.970451822,-8.063547898,-8.171800963,-8.153545962,-8.130254817,-8.254758161,-8.385240921,-8.318292206,-8.209813379,-8.276440807,-8.402722745,-8.34206659,-8.210873959,-8.26013192,-8.414295176,-8.38367728,-8.21290247,-8.195581448,-8.320124355,-8.333055617,-8.189429564,-8.156838529,-8.259731303,-8.264080704,-8.133050564,-8.104118686,-8.224722704,-8.272756843
22.754,-8.06684153,-8.00374057,-7.952057627,-8.013148828,-8.064587803,-7.981565213,-7.900606612,-7.952041881,-8.009284735,-7.958899025,-7.963094779,-8.107645314,-8.154517334,-8.004074211,-7.932566839,-8.060958268,-8.157407789,-8.036421087,-7.940751955,-8.048253825,-8.170354512,-8.085607287,-7.987883136,-8.066580932,-8.173267693,-8.084852299,-7.986997445,-8.078126115,-8.235104832,-8.162657952,-8.016169604,-8.069650335,-8.249623125,-8.215515435,-8.049695198,-8.06397614,-8.223047075,-8.197654364,-8.033460416,-8.042604471,-8.22321446,-8.244222801,-8.061257229,-7.998758908,-8.139196763,-8.21469931,-8.088593284,-7.991449888,-8.071183008
22.778,-8.299858565,-8.371971543,-8.392249654,-8.313702891,-8.288227147,-8.34857291,-8.381301418,-8.297067392,-8.283831003,-8.436044735,-8.516665717,-8.352494481,-8.254998022,-8.370500162,-8.471810805,-8.333034944,-8.221075165,-8.334324075,-8.473899899,-8.365616942,-8.250864625,-8.356946053,-8.479650894,-8.327503037,-8.151272042,-8.228228031,-8.400677367,-8.322496399,-8.152418394,-8.234084348,-8.486254526,-8.485492323,-8.301293612,-8.351779197,-8.57100881,-8.519148217,-8.288080135,-8.319150001,-8.555049705,-8.54961248,-8.32442922,-8.338264339,-8.572222463,-8.561517617,-8.291914204,-8.257641682,-8.467437437,-8.494864447,-8.250968214
22.803,-8.467132509,-8.416229575,-8.398538028,-8.425559978,-8.426477094,-8.413655781,-8.426599386,-8.505492638,-8.621627037,-8.64292039,-8.562389019,-8.501031601,-8.541736714,-8.61037134,-8.578491847,-8.506582967,-8.538315473,-8.595747096,-8.563933362,-8.507335374,-8.521696248,-8.537243032,-8.44370921,-8.31647767,-8.298986677,-8.388806095,-8.420603033,-8.334042546,-8.297674178,-8.384142107,-8.464741227,-8.438047407,-8.413774419,-8.464639646,-8.508166801,-8.448526789,-8.388382799,-8.415884633,-8.471413562,-8.435872546,-8.381123307,-8.406868259,-8.450085292,-8.411439494,-8.360499357,-8.391597524,-8.441392118,-8.406200134,-8.35057493
22.827,-8.390376514,-8.372902003,-8.40113206,-8.40673383,-8.363252533,-8.337732013,-8.402529657,-8.479488136,-8.456674374,-8.430330287,-8.478174083,-8.514081948,-8.448419049,-8.39914702,-8.45697965,-8.523902852,-8.479354775,-8.420311253,-8.411078713,-8.402001538,-8.364094221,-8.333380982,-8.344339524,-8.340679128,-8.295287569,-8.252419803,-8.277758021,-8.30933016,-8.2870147,-8.251218069,-8.297148231,-8.346299802,-8.311715675,-8.251296295,-8.286869937,-8.346791788,-8.30998978,-8.219318794,-8.22133077,-8.267705973,-8.241249977,-8.173910806,-8.201404744,-8.275962522,-8.260853136,-8.185988525,-8.200898945,-8.275698323,-8.268599095
22.852,-8.772917388,-8.56866558,-8.550227688,-8.741858625,-8.764104212,-8.565918449,-8.536244221,-8.726921629,-8.777674186,-8.582704632,-8.535025904,-8.714694677,-8.755784437,-8.571093413,-8.518297378,-8.690226336,-8.75749052,-8.595216451,-8.557101197,-8.758293946,-8.831662782,-8.648873455,-8.577084434,-8.762760904,-8.844640345,-8.640317367,-8.539994662,-8.725982077,-8.857794606,-8.692717059,-8.586203342,-8.748584114,-8.883402236,-8.709079787,-8.582973541,-8.728059137,-8.891445442,-8.712743872,-8.54246739,-8.666027749,-8.890803256,-8.749991745,-8.556913616,-8.644026426,-8.874126759,-8.761814493,-8.565050204,-8.624292073,-8.860031912
22.876,-8.616691797,-8.609344353,-8.660672362,-8.698910581,-8.678922034,-8.64299995,-8.64133046,-8.651345413,-8.654659704,-8.64811647,-8.668239936,-8.680117431,-8.662893479,-8.612427144,-8.618588353,-8.639912961,-8.631225595,-8.611010999,-8.665536036,-8.725598151,-8.726432001,-8.665358816,-8.674218824,-8.698914674,-8.667109012,-8.622054864,-8.647648435,-8.691382565,-8.669079547,-8.635396581,-8.66451465,-8.716073635,-8.677061211,-8.621143775,-8.631606142,-8.6934434,-8.658508544,-8.586848812,-8.585711206,-8.673050254,-8.674533473,-8.610842591,-8.5893506,-8.665037175,-8.667098925,-8.596118586,-8.561397218,-8.63533023,-8.639538948
22.9,-8.606445967,-8.58730831,-8.588068878,-8.636509537,-8.653016435,-8.607047756,-8.579639321,-8.620625527,-8.659195994,-8.617619184,-8.575422632,-8.618032866,-8.658855863,-8.602079893,-8.522485189,-8.533417265,-8.597082492,-8.594136493,-8.529868062,-8.51885555,-8.577266195,-8.591531724,-8.495386342,-8.417307213,-8.433809947,-8.454765978,-8.422900534,-8.39528605,-8.428364202,-8.462424189,-8.446543453,-8.406129265,-8.41030965,-8.437969075,-8.44637406,-8.419011745,-8.402852534,-8.412653853,-8.42876062,-8.41534224,-8.409939766,-8.423289028,-8.433943516,-8.41504074,-8.431704251,-8.46837781,-8.474362704,-8.437444875,-8.447995475
22.925,-8.640568973,-8.753261033,-8.667955751,-8.550428305,-8.570060406,-8.644239958,-8.611519724,-8.559122654,-8.579394449,-8.634979306,-8.590100681,-8.533840391,-8.562164799,-8.629279868,-8.578604157,-8.51138412,-8.539695951,-8.622775082,-8.583328733,-8.503043164,-8.492581277,-8.575539661,-8.597704344,-8.486486206,-8.366103028,-8.397260308,-8.492275815,-8.46463352,-8.365368288,-8.385298746,-8.50226275,-8.498370506,-8.377970762,-8.351869773,-8.462131699,-8.472857002,-8.361558044,-8.342809389,-8.482761391,-8.523961806,-8.417334802,-8.386339491,-8.526461899,-8.585107403,-8.475947392,-8.418341401,-8.527928768,-8.578461544,-8.479394393
22.949,-8.526730522,-8.523443994,-8.540194988,-8.548223395,-8.561749005,-8.554175815,-8.555611705,-8.553820332,-8.556575469,-8.534680684,-8.534301497,-8.535940742,-8.545469625,-8.524656936,-8.522430896,-8.522003863,-8.547457886,-8.547261179,-8.530351385,-8.473204716,-8.453241704,-8.446617336,-8.421847775,-8.358627564,-8.355563546,-8.399816333,-8.421946792,-8.36959179,-8.353608379,-8.397166482,-8.424511627,-8.392140312,-8.368533269,-8.367839239,-8.326483655,-8.278852012,-8.28110897,-8.313085575,-8.300272204,-8.301615754,-8.333349493,-8.352369796,-8.308224376,-8.30172054,-8.327281916,-8.330508254,-8.277408867,-8.273319856,-8.305321777
22.974,-8.576513207,-8.546243377,-8.491294349,-8.513391049,-8.563140065,-8.545051724,-8.494387391,-8.52191012,-8.567334221,-8.535950861,-8.48248423,-8.517336541,-8.559920702,-8.530401786,-8.482549615,-8.526654425,-8.556694776,-8.494599144,-8.431756588,-8.500891343,-8.55024756,-8.446815376,-8.343031025,-8.439767541,-8.560008344,-8.479667273,-8.342130679,-8.410485248,-8.550343162,-8.515153696,-8.397929791,-8.461864067,-8.59782629,-8.56614461,-8.430361352,-8.438475251,-8.518246141,-8.522547132,-8.481114847,-8.529892795,-8.613126535,-8.588659043,-8.51874418,-8.534359239,-8.60099354,-8.565115272,-8.498920781,-8.526123295,-8.64101591
22.998,-8.816974124,-8.82468448,-8.93898204,-8.921137592,-8.796880237,-8.808328996,-8.901011655,-8.842258723,-8.713822663,-8.743999842,-8.853014639,-8.807177251,-8.671798392,-8.698380996,-8.826661072,-8.805745691,-8.654936479,-8.618914883,-8.688668382,-8.678459029,-8.552082764,-8.516298239,-8.634123005,-8.703789992,-8.59201121,-8.517540214,-8.619897589,-8.696968068,-8.571101862,-8.476393607,-8.573433429,-8.702234262,-8.633717434,-8.511873895,-8.554884729,-8.654044195,-8.589079815,-8.44834295,-8.480452942,-8.623732599,-8.602600124,-8.46391684,-8.481180693,-8.63688904,-8.646994799,-8.491384239,-8.469749831,-8.635511636,-8.704500521
23.022,-8.749942405,-8.694032738,-8.729359674,-8.777376408,-8.76236484,-8.714234297,-8.723997958,-8.750740348,-8.727563395,-8.688275612,-8.723883962,-8.764148065,-8.705981226,-8.618146402,-8.641146494,-8.721326704,-8.669920008,-8.527445196,-8.510471247,-8.627639639,-8.63190389,-8.476878442,-8.439058301,-8.591109377,-8.666954859,-8.515211402,-8.441104801,-8.572007284,-8.656679709,-8.501617747,-8.408440581,-8.537733661,-8.660749906,-8.544087978,-8.422353995,-8.478798795,-8.578865462,-8.525229232,-8.422866266,-8.444000445,-8.532819101,-8.502762564,-8.416095737,-8.449515238,-8.55277342,-8.533214449,-8.448888275,-8.481765831,-8.602610409
23.047,-8.687567844,-8.67535693,-8.806569683,-8.802746299,-8.661172911,-8.638799723,-8.789131339,-8.828241063,-8.667153865,-8.609341845,-8.753832961,-8.840826219,-8.686082531,-8.569403327,-8.635995009,-8.696435801,-8.578622135,-8.501727386,-8.595036952,-8.700641199,-8.609069689,-8.504316484,-8.545686122,-8.655708556,-8.619155719,-8.544959735,-8.576301292,-8.672333402,-8.630302904,-8.546853584,-8.557435706,-8.64477318,-8.635656685,-8.570289311,-8.529477136,-8.515434069,-8.480924813,-8.481815877,-8.518082242,-8.544800465,-8.527765215,-8.526991413,-8.553999042,-8.562690249,-8.526760514,-8.501549992,-8.522172902,-8.552181732,-8.534098102
23.071,-8.535327542,-8.657866822,-8.780110851,-8.724947926,-8.657437996,-8.704478619,-8.767028633,-8.693428987,-8.624692557,-8.68243331,-8.785701786,-8.734330714,-8.660650014,-8.684639345,-8.743674874,-8.700723822,-8.661258778,-8.686491496,-8.738682303,-8.704411523,-8.653540589,-8.638365977,-8.67510873,-8.674430874,-8.670100252,-8.66238399,-8.683238295,-8.682193741,-8.680018337,-8.67060501,-8.687660732,-8.680769,-8.643066887,-8.589900807,-8.595520058,-8.621084519,-8.589073872,-8.50114504,-8.485026795,-8.551128574,-8.581992067,-8.549002986,-8.526996192,-8.571759464,-8.577670298,-8.535019144,-8.501626113,-8.543050036,-8.56370993
23.096,-8.660312152,-8.54745089,-8.451905646,-8.52802946,-8.613088657,-8.540402657,-8.438709356,-8.504099102,-8.612657811,-8.572248257,-8.461836285,-8.496981948,-8.590597722,-8.562979285,-8.452441708,-8.478852634,-8.587786854,-8.591474122,-8.48006708,-8.478361265,-8.565369634,-8.564786195,-8.460407807,-8.463519863,-8.560993172,-8.571427149,-8.459091074,-8.442109584,-8.54374712,-8.572184124,-8.465896491,-8.430170091,-8.506453957,-8.539598872,-8.484919721,-8.483740491,-8.558709378,-8.570000831,-8.484291419,-8.451966467,-8.537696193,-8.576930102,-8.500208883,-8.446598165,-8.534629113,-8.590649239,-8.520080184,-8.44307845,-8.510869523
23.12,-8.86215051,-8.75407737,-8.571057528,-8.571542418,-8.704775355,-8.682847282,-8.572958155,-8.585758811,-8.703024847,-8.690554402,-8.584405032,-8.589771873,-8.702205253,-8.692586407,-8.581286569,-8.577457751,-8.685819416,-8.70143005,-8.604572136,-8.588600559,-8.688459643,-8.730100754,-8.643738832,-8.601109427,-8.674904025,-8.731549717,-8.673245561,-8.62735787,-8.681271773,-8.741813415,-8.689639558,-8.633336187,-8.671283765,-8.719857149,-8.651859639,-8.588716501,-8.643327828,-8.723053262,-8.704067739,-8.678748817,-8.728390636,-8.763014179,-8.696852414,-8.661549726,-8.715552317,-8.760357295,-8.711283491,-8.695203372,-8.765802409
23.145,-8.847063915,-8.856483268,-8.846745621,-8.806208782,-8.784414676,-8.799743781,-8.830164619,-8.804975002,-8.769160135,-8.762377274,-8.80501203,-8.816261435,-8.787700357,-8.767316855,-8.809238035,-8.830099787,-8.812648841,-8.789180563,-8.818609823,-8.838330828,-8.817622474,-8.786751538,-8.817188958,-8.848165995,-8.826405115,-8.797298716,-8.841823613,-8.896003264,-8.881955331,-8.825584611,-8.836093982,-8.902249564,-8.908111222,-8.835677125,-8.809218191,-8.865967638,-8.890573013,-8.835001128,-8.824010668,-8.947549745,-9.049447127,-8.984509918,-8.910125552,-8.991392717,-9.069403533,-9.004192202,-8.932700438,-9.03369281,-9.158943259
23.169,-8.994512952,-8.932785441,-8.872048394,-8.934387041,-8.94838517,-8.862349199,-8.819183673,-8.900532126,-8.92733496,-8.848109211,-8.810863584,-8.908384994,-8.973834595,-8.910190643,-8.856177145,-8.953475418,-9.045974421,-8.966150243,-8.861859352,-8.914767841,-8.996032159,-8.925657475,-8.812257275,-8.848715013,-8.944634847,-8.894069936,-8.785518066,-8.831186593,-8.961313634,-8.935608515,-8.819404974,-8.851999412,-9.012087079,-9.024878976,-8.88842363,-8.879935056,-9.035846856,-9.088492972,-8.982560136,-8.974491016,-9.12294654,-9.128212515,-8.979918886,-8.965021253,-9.121655165,-9.111739123,-8.948203006,-8.914556371,-9.062963706
23.193,-8.853311557,-8.895221131,-8.996585552,-8.92579344,-8.780120934,-8.794712928,-8.944807316,-8.933692385,-8.780922656,-8.77664216,-8.930927803,-8.952875266,-8.801725603,-8.766374055,-8.897683111,-8.945871916,-8.835197835,-8.815651519,-8.940678818,-8.979144841,-8.852744783,-8.787776555,-8.883380179,-8.964514248,-8.872034942,-8.782046018,-8.840563143,-8.930570168,-8.874551394,-8.784439065,-8.8326406,-8.937187589,-8.9121932,-8.843017341,-8.919208014,-9.056577623,-9.002594359,-8.869633752,-8.901688246,-9.053637416,-9.03748905,-8.893020605,-8.883685641,-9.014181738,-8.999909947,-8.844632971,-8.817365352,-8.954573957,-8.999608086
23.218,-8.952205694,-8.910071534,-8.850438823,-8.806979567,-8.806140189,-8.812524628,-8.822945497,-8.815934498,-8.823442765,-8.825554565,-8.829860562,-8.812604523,-8.811128722,-8.818304181,-8.833165852,-8.820596402,-8.822251394,-8.863849714,-8.939856528,-8.970753517,-8.939079379,-8.923783816,-8.955730542,-8.969815996,-8.929632485,-8.911504609,-8.935310788,-8.946630902,-8.909500851,-8.902984466,-8.936451024,-8.952280224,-8.912923647,-8.920590425,-8.97188091,-8.983283397,-8.922519664,-8.917513984,-8.969031012,-8.994494472,-8.945777607,-8.932971445,-8.962690653,-8.974265811,-8.946162842,-8.954272142,-8.981114369,-8.986752742,-8.957459941
23.242,-9.310673646,-9.078940186,-9.019348834,-9.119240681,-9.072549833,-8.919729605,-8.934880123,-9.096882428,-9.104834638,-8.961182349,-8.948193111,-9.096705002,-9.117604067,-8.974529984,-8.943486941,-9.079036305,-9.113132616,-9.002573713,-9.00007783,-9.148953974,-9.195943077,-9.068869416,-9.015101272,-9.116572389,-9.186645338,-9.091345017,-9.02824966,-9.104343817,-9.177276346,-9.109686171,-9.052846721,-9.130448816,-9.216722307,-9.148153759,-9.070432915,-9.128047987,-9.213428012,-9.157196466,-9.073135475,-9.117581453,-9.231005493,-9.20418218,-9.099151268,-9.122130971,-9.222035791,-9.2070575,-9.096636246,-9.093519088,-9.201887351
23.267,-9.257411969,-9.198420435,-9.160827367,-9.124794141,-9.062180373,-9.062731008,-9.128053357,-9.13839997,-9.066067388,-9.054240556,-9.126960996,-9.15705113,-9.078511665,-9.04393491,-9.114543999,-9.171027445,-9.120451673,-9.090927308,-9.153934635,-9.195359958,-9.126137011,-9.08706876,-9.171208439,-9.234013828,-9.156124661,-9.091180218,-9.158522408,-9.231956962,-9.169803081,-9.103305429,-9.171946635,-9.259018423,-9.188684601,-9.103915412,-9.160620202,-9.260121062,-9.216492899,-9.153442306,-9.229931579,-9.361006992,-9.290959542,-9.174548148,-9.227804071,-9.394183037,-9.350585745,-9.182599329,-9.176265227,-9.329465779,-9.345414597
23.291,-8.955466438,-8.994954648,-8.926997301,-8.821279148,-8.821011122,-8.871268586,-8.867536879,-8.808967235,-8.814013244,-8.868283346,-8.877563975,-8.82809438,-8.829173207,-8.885768881,-8.90144702,-8.852508959,-8.82940171,-8.875253099,-8.905223764,-8.874131791,-8.848156566,-8.887313406,-8.910684694,-8.88367492,-8.859206196,-8.896634677,-8.914914964,-8.884987272,-8.85246234,-8.891524017,-8.927724789,-8.90066362,-8.849626768,-8.865820994,-8.894197414,-8.879787468,-8.854173434,-8.905734328,-8.975783216,-8.980978696,-8.932199531,-8.946407604,-9.017717712,-9.037047682,-8.961691931,-8.931065864,-8.982962685,-9.016234184,-8.964676845
23.315,-9.165495378,-9.181357751,-9.164586663,-9.113907569,-9.066733627,-9.084827436,-9.140672983,-9.118722972,-9.07739271,-9.098387523,-9.161717944,-9.137924349,-9.091848753,-9.111195601,-9.191191698,-9.157602828,-9.091757632,-9.089121714,-9.195678499,-9.207480853,-9.146851512,-9.099606292,-9.178167786,-9.212500745,-9.175306965,-9.116123843,-9.166708237,-9.197777172,-9.175589227,-9.11333492,-9.150873033,-9.181492265,-9.155923784,-9.094510267,-9.138119969,-9.201366377,-9.200161684,-9.115354785,-9.113381572,-9.179430023,-9.239567374,-9.202947809,-9.190977784,-9.211615079,-9.230784918,-9.201960431,-9.184675963,-9.20688145,-9.234341234
23.34,-9.577879355,-9.437226494,-9.24437548,-9.313951459,-9.522971588,-9.425034793,-9.230501605,-9.280115696,-9.50270783,-9.453376877,-9.252226791,-9.269867058,-9.490792728,-9.4846822,-9.276489132,-9.258339258,-9.448425091,-9.470802133,-9.290760254,-9.263528008,-9.425473574,-9.429600485,-9.222663229,-9.173476812,-9.327893815,-9.360385411,-9.178285484,-9.135986458,-9.308111654,-9.382803582,-9.193438887,-9.115097528,-9.269490835,-9.375711085,-9.211248271,-9.134244308,-9.290820983,-9.410706695,-9.244631241,-9.142468947,-9.27466653,-9.423489999,-9.303452464,-9.183619589,-9.269127253,-9.417978517,-9.320628676,-9.183968816,-9.248086489
23.364,-9.412647841,-9.375097134,-9.304575248,-9.325368138,-9.396118816,-9.39023425,-9.298381543,-9.286899298,-9.36340715,-9.395789325,-9.307158842,-9.266656588,-9.316285922,-9.357567121,-9.286510578,-9.256732194,-9.312919869,-9.365767799,-9.28768763,-9.249827617,-9.299430105,-9.330436994,-9.229410423,-9.175299701,-9.226829544,-9.298924761,-9.241700113,-9.18609115,-9.222997674,-9.296747347,-9.24644183,-9.182625191,-9.210443094,-9.28478745,-9.24730937,-9.194144947,-9.238181581,-9.321303537,-9.264878269,-9.183517302,-9.221905424,-9.314583625,-9.272300365,-9.183143449,-9.220113928,-9.30925597,-9.266572194,-9.161876488,-9.188675873
23.389,-9.448317116,-9.57230056,-9.499708836,-9.373556819,-9.4181797,-9.526732425,-9.468510409,-9.323485478,-9.334340083,-9.437633248,-9.40433797,-9.26454883,-9.282536586,-9.401186789,-9.402338416,-9.260238377,-9.263829158,-9.375904659,-9.385424564,-9.241324945,-9.222011736,-9.339462992,-9.385129368,-9.259727761,-9.214886022,-9.305628213,-9.382385479,-9.281592806,-9.218863689,-9.291693947,-9.382482621,-9.298388408,-9.223925194,-9.28954035,-9.391855286,-9.315161026,-9.225869054,-9.265971172,-9.368562866,-9.312841341,-9.22466639,-9.259126594,-9.363611468,-9.327725801,-9.229030793,-9.251864667,-9.327036779,-9.287422956,-9.211007491
