,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
25.366,-10.5609457,-10.57229432,-10.66146294,-10.60225581,-10.46237135,-10.50594031,-10.71318184,-10.74695539,-10.55488461,-10.50644644,-10.66112012,-10.70214334,-10.50503877,-10.41759621,-10.52554709,-10.58887721
25.391,-10.71262753,-10.68972281,-10.66247941,-10.58953367,-10.50425276,-10.50811647,-10.61864506,-10.66665008,-10.56895972,-10.50194483,-10.55708365,-10.65131384,-10.61681473,-10.54141111,-10.53883946,-10.59510905
25.415,-10.62647736,-10.63296187,-10.57113026,-10.55819727,-10.55191687,-10.52957808,-10.49497843,-10.50214803,-10.53095643,-10.49999734,-10.44695401,-10.45806626,-10.52247923,-10.52528405,-10.48834969,-10.47677423
25.439,-10.71742068,-10.61667605,-10.59858257,-10.66289143,-10.65543738,-10.53738567,-10.56756343,-10.6605201,-10.66056889,-10.54026366,-10.54779233,-10.59954053,-10.60857208,-10.52240518,-10.5281302,-10.62216674
25.464,-10.6676834,-10.70367718,-10.75084916,-10.72234123,-10.662198,-10.66079698,-10.74312182,-10.73618712,-10.6458399,-10.61011172,-10.66044568,-10.65302616,-10.55276406,-10.5279441,-10.61754592,-10.69420732
25.488,-10.28319226,-10.28379145,-10.35976786,-10.39390754,-10.3251227,-10.28281433,-10.37610552,-10.42461984,-10.34042169,-10.29157757,-10.40648578,-10.47109815,-10.3666512,-10.2790154,-10.39852096,-10.51269234
25.513,-10.36375532,-10.35542895,-10.39567475,-10.34529427,-10.26230357,-10.23528193,-10.32305028,-10.32687273,-10.27992007,-10.25033573,-10.32112288,-10.32969044,-10.27848495,-10.23425445,-10.30313825,-10.32067841
25.537,-10.39796466,-10.4035895,-10.37226752,-10.28943285,-10.14889089,-10.12005534,-10.22733565,-10.28423805,-10.17068128,-10.11795556,-10.21699464,-10.2821263,-10.17203013,-10.10331976,-10.19904188,-10.27944
25.562,-10.74095005,-10.78575033,-10.67437196,-10.43452179,-10.30688888,-10.36893005,-10.44732868,-10.40878273,-10.33305322,-10.37447565,-10.44126169,-10.41170185,-10.33041074,-10.37227753,-10.4485302,-10.40725837
25.586,-10.64429386,-10.71157901,-10.74273747,-10.58890739,-10.4312459,-10.45267947,-10.60991601,-10.61120064,-10.46469335,-10.44629151,-10.57273271,-10.60372818,-10.49924588,-10.47883998,-10.58258439,-10.58578753
25.61,-10.60381345,-10.55416325,-10.44996773,-10.44669181,-10.47744645,-10.43666508,-10.38786165,-10.42316924,-10.47797501,-10.43431329,-10.37508573,-10.39763334,-10.47191565,-10.4795741,-10.42832902,-10.40346622
25.635,-10.6930431,-10.65622636,-10.7166733,-10.73981585,-10.66996427,-10.63916433,-10.70115257,-10.73004054,-10.67179888,-10.64929693,-10.70040102,-10.73940042,-10.69578666,-10.66772262,-10.68200415,-10.69402075
25.659,-10.82622652,-10.80066401,-10.98991694,-11.01092198,-10.85268665,-10.8042627,-10.94627128,-10.96891456,-10.8617715,-10.7905392,-10.95030166,-10.96823956,-10.8454546,-10.74281135,-10.85693242,-10.89995928
25.684,-10.63182999,-10.64349077,-10.59586107,-10.55495081,-10.57799068,-10.6178381,-10.61351476,-10.59396367,-10.60704046,-10.62460653,-10.60636753,-10.59000946,-10.60828978,-10.61774822,-10.5779068,-10.5544637
25.708,-10.9161746,-10.76764732,-10.73589301,-10.88509476,-10.88261964,-10.68609039,-10.65211392,-10.81713559,-10.91437198,-10.76747275,-10.72864111,-10.88171537,-10.99363009,-10.80327811,-10.6909966,-10.80183041
25.732,-10.58347849,-10.58092792,-10.56341158,-10.56431835,-10.54072374,-10.48686194,-10.44731284,-10.48817323,-10.5192206,-10.50887158,-10.48647323,-10.53467396,-10.55674208,-10.50797928,-10.439547,-10.46952864
25.757,-10.61101385,-10.66554455,-10.65929731,-10.59764975,-10.59295128,-10.64004907,-10.64213074,-10.5864415,-10.59716017,-10.65101561,-10.64239465,-10.58030929,-10.59777342,-10.63770402,-10.58634071,-10.51957603
25.781,-10.75343995,-10.71484253,-10.81458766,-10.87143646,-10.77907195,-10.73856407,-10.83112401,-10.88277895,-10.79478989,-10.75083748,-10.85164381,-10.90476921,-10.8094203,-10.74120568,-10.83175994,-10.92740208
25.806,-10.83242149,-10.78840867,-10.8730656,-10.93055921,-10.86531397,-10.81902362,-10.88490574,-10.93534712,-10.865385,-10.80860372,-10.87254568,-10.93961588,-10.88646624,-10.8135044,-10.84019176,-10.92196383
25.83,-10.90040284,-11.02059564,-11.10244179,-11.01437125,-10.94704354,-11.05115587,-11.11007564,-10.9847704,-10.89267107,-11.01707769,-11.13609389,-10.99526985,-10.84781383,-10.91476837,-11.04045795,-10.98509299
25.854,-10.84750431,-10.81179693,-10.94719358,-11.00170582,-10.85493172,-10.78462415,-10.91404653,-10.99412864,-10.83186873,-10.70476703,-10.7913224,-10.87674451,-10.75087214,-10.6388994,-10.75022445,-10.90066872
25.879,-10.67700839,-10.81707753,-10.75600651,-10.55105451,-10.53731462,-10.67674851,-10.69124596,-10.51499542,-10.45885321,-10.58530043,-10.62277519,-10.46770993,-10.42232911,-10.56710643,-10.6314163,-10.48746117
25.903,-10.68147867,-10.75763669,-10.68599573,-10.56452542,-10.49131228,-10.48779347,-10.49463503,-10.483844,-10.47434772,-10.48751746,-10.50419493,-10.49525789,-10.45651783,-10.44848263,-10.47042147,-10.45835633
25.928,-10.84474197,-10.86807329,-10.86775223,-10.77049714,-10.67674923,-10.64743866,-10.7222282,-10.73281226,-10.68076846,-10.64395113,-10.71993014,-10.7505244,-10.69309069,-10.60482415,-10.64866898,-10.72451301
25.952,-10.48713003,-10.45992073,-10.50715857,-10.52182046,-10.4466214,-10.41284761,-10.47043969,-10.50965428,-10.44156715,-10.40646635,-10.46749838,-10.53219646,-10.4634754,-10.41101539,-10.46750442,-10.54744591
25.977,-10.34034924,-10.35503154,-10.32910849,-10.30697678,-10.30538387,-10.31897392,-10.31200775,-10.30498166,-10.29145835,-10.29483265,-10.29636553,-10.3003495,-10.30090533,-10.31394591,-10.32968263,-10.33678284
26.001,-10.67793149,-10.71935651,-10.88741739,-10.84753169,-10.64236618,-10.67304261,-10.86090199,-10.83576397,-10.60506655,-10.58907055,-10.77987568,-10.82874984,-10.6230765,-10.57723375,-10.74173183,-10.77615486
26.025,-10.94989924,-10.96603101,-10.82957247,-10.80480543,-10.95476369,-11.01972117,-10.89337661,-10.84026462,-10.96479523,-11.00203815,-10.85037821,-10.78951465,-10.93461368,-11.01345974,-10.86931485,-10.75443715
26.05,-10.90110185,-10.93007998,-10.88338258,-10.85402917,-10.85190022,-10.91212891,-10.94601747,-10.92341181,-10.86469433,-10.88738996,-10.8864405,-10.84064842,-10.82227212,-10.86202185,-10.88480225,-10.82985449
26.074,-10.62101761,-10.62669891,-10.71093695,-10.7329613,-10.67582189,-10.67457565,-10.74504039,-10.75419633,-10.66575483,-10.62497827,-10.66663978,-10.70274438,-10.6525608,-10.63054945,-10.67494933,-10.71412345
26.099,-10.4663884,-10.46976081,-10.48670898,-10.47092127,-10.49799951,-10.50436667,-10.48119709,-10.44661375,-10.47695395,-10.49323978,-10.45637776,-10.40731359,-10.44370302,-10.4857035,-10.45730389,-10.40533909
26.123,-10.46920309,-10.39174583,-10.29484624,-10.33167775,-10.38400783,-10.32176799,-10.24684406,-10.30772607,-10.38105396,-10.32763757,-10.24570126,-10.29427319,-10.36632155,-10.3245035,-10.23429704,-10.26831704
26.147,-10.65614293,-10.61678493,-10.71569334,-10.76103455,-10.64158892,-10.56860829,-10.65288231,-10.71807341,-10.6351064,-10.56578424,-10.64124662,-10.72010417,-10.65504373,-10.56891468,-10.62975684,-10.72129035
26.172,-10.66920063,-10.66535618,-10.68437012,-10.68796859,-10.68113305,-10.68509334,-10.6867661,-10.66963822,-10.66530208,-10.68499165,-10.69278533,-10.68803268,-10.68373393,-10.69076265,-10.67546658,-10.64790753
26.196,-10.69451602,-10.79356857,-10.91294022,-10.80431324,-10.69594496,-10.79267,-10.92898692,-10.81980044,-10.68972735,-10.76639994,-10.92588203,-10.85135726,-10.71607123,-10.75238789,-10.84303652,-10.74879902
26.221,-10.6039516,-10.65235887,-10.66271711,-10.62121091,-10.61974421,-10.67212854,-10.67853472,-10.61791108,-10.59972038,-10.6606253,-10.68113617,-10.61318566,-10.56554728,-10.59967162,-10.63441304,-10.59261256
26.245,-10.65968216,-10.71572993,-10.64343048,-10.57279745,-10.6375653,-10.70830711,-10.64525658,-10.56787327,-10.62584096,-10.70120674,-10.64182331,-10.545301,-10.5979056,-10.68678793,-10.65611315,-10.55394788
26.27,-10.56847091,-10.55053865,-10.51551408,-10.5220067,-10.54436822,-10.52639899,-10.51008076,-10.53772861,-10.57862526,-10.55726724,-10.52460611,-10.53770482,-10.58149057,-10.56540099,-10.51334041,-10.5127412
26.294,-10.73190684,-10.85644753,-10.72502812,-10.5855123,-10.62946988,-10.75173971,-10.71049344,-10.58837375,-10.62163532,-10.74654513,-10.72710899,-10.59085309,-10.56274677,-10.64362694,-10.6530389,-10.55980172
26.318,-11.09543521,-11.05043764,-10.99797774,-11.0439113,-11.145327,-11.11723221,-11.01767591,-11.02808298,-11.12189342,-11.09465366,-11.00071929,-11.00129373,-11.0609737,-11.05224669,-11.00583963,-11.03024786
26.343,-10.93275535,-10.88505184,-11.00072427,-11.07888989,-10.90706851,-10.82073357,-10.93092741,-11.04611134,-10.92761072,-10.82917371,-10.93689097,-11.07741238,-10.95772105,-10.8209903,-10.92462459,-11.12104514
26.367,-10.85690513,-10.97316355,-10.95804356,-10.8138162,-10.77763358,-10.87682459,-10.91403907,-10.81812449,-10.79455555,-10.91379989,-10.99974648,-10.90371338,-10.81587577,-10.894507,-10.99060533,-10.94723933
26.392,-10.89800667,-10.88785176,-10.93131691,-10.97636318,-10.97444898,-10.95007731,-10.98654631,-10.98625674,-10.99453369,-11.02015703,-11.0735998,-11.02677307,-11.01811584,-11.02406359,-11.04597446,-11.01016736
26.416,-10.78380107,-10.74749995,-10.63091268,-10.65743744,-10.80443766,-10.85438562,-10.79130409,-10.82264544,-10.9450079,-10.93175392,-10.80449449,-10.81208868,-10.94328643,-10.9496009,-10.83313138,-10.8340453
26.44,-10.58242616,-10.66720106,-10.60721338,-10.50732278,-10.50982952,-10.60572464,-10.65752191,-10.62205562,-10.63117135,-10.70317563,-10.72467218,-10.63535847,-10.61523591,-10.68265501,-10.71451386,-10.60104066
26.465,-10.68528026,-10.48607103,-10.52650119,-10.68406411,-10.58155903,-10.39598185,-10.43364984,-10.63308838,-10.64236316,-10.48201445,-10.47027668,-10.60654299,-10.61538851,-10.44837324,-10.41320657,-10.51972386
26.489,-10.68580379,-10.52992045,-10.395422,-10.5167872,-10.67102908,-10.47719672,-10.30313295,-10.41654665,-10.64459957,-10.53556672,-10.35779601,-10.43458296,-10.64545606,-10.56705363,-10.38191023,-10.41251378
26.514,-10.5868406,-10.57243376,-10.68284002,-10.6708971,-10.49823374,-10.44948084,-10.56274123,-10.64263182,-10.50295336,-10.43568263,-10.54885037,-10.67791383,-10.56380328,-10.46141006,-10.54935758,-10.68195935
26.538,-10.48866569,-10.51328791,-10.52671497,-10.49361073,-10.43909592,-10.44242166,-10.49084632,-10.49368801,-10.444258,-10.44210848,-10.49678725,-10.5079434,-10.45560006,-10.43731135,-10.47507166,-10.48060103
26.562,-10.50348998,-10.6183292,-10.58509575,-10.44511939,-10.46748372,-10.57470594,-10.58167355,-10.44273345,-10.45012772,-10.55165156,-10.57148903,-10.43803538,-10.44290343,-10.54836706,-10.56921813,-10.42272488
26.587,-10.52176258,-10.56431031,-10.68828217,-10.63215343,-10.46538057,-10.51894903,-10.66551661,-10.63444214,-10.45601468,-10.4896113,-10.64051538,-10.6420651,-10.48064101,-10.5018351,-10.65189164,-10.65917456
26.611,-10.71217492,-10.72041479,-10.64856698,-10.64790358,-10.67664205,-10.65118445,-10.58360825,-10.602842,-10.66495713,-10.65689247,-10.58881286,-10.60380357,-10.68559479,-10.68917118,-10.60741046,-10.60119522
26.636,-10.75587423,-10.71877111,-10.72640693,-10.77211769,-10.76998357,-10.69649,-10.69054091,-10.75926985,-10.78976743,-10.71417745,-10.69252205,-10.7530978,-10.80878102,-10.76847672,-10.74893921,-10.80154663
26.66,-10.56266497,-10.61977624,-10.71072607,-10.65038677,-10.52166585,-10.56540522,-10.72004227,-10.74042937,-10.61643577,-10.61736949,-10.74117232,-10.7795185,-10.66563129,-10.65055955,-10.78519651,-10.87927913
26.685,-10.67378297,-10.71943458,-10.64742339,-10.58830485,-10.63145417,-10.69025641,-10.65586346,-10.59950316,-10.6469224,-10.71030746,-10.68253049,-10.62753805,-10.66606311,-10.70512233,-10.67097873,-10.66303533
26.709,-10.80114863,-10.7449716,-10.70313665,-10.74241296,-10.75539533,-10.73273345,-10.6958192,-10.7259464,-10.75391897,-10.73213966,-10.68973053,-10.71530598,-10.755638,-10.74542354,-10.71315961,-10.7350842
26.733,-10.99755716,-11.09479784,-11.25845453,-11.09261571,-10.91682993,-10.97932093,-11.16347216,-11.08835437,-10.93327996,-11.02373432,-11.24349577,-11.20550977,-11.02730621,-11.06355494,-11.20951723,-11.15656625
26.758,-10.76485551,-10.81535762,-10.79795342,-10.77083623,-10.77961998,-10.79103977,-10.80932975,-10.8171502,-10.85709811,-10.86362475,-10.90524017,-10.96115004,-11.02019986,-10.94352215,-10.91968067,-10.96063033
26.782,-10.65050601,-10.60781701,-10.55132339,-10.58016278,-10.65905481,-10.62466317,-10.56506272,-10.58531419,-10.66649722,-10.6211423,-10.56259937,-10.62223271,-10.73980627,-10.67382199,-10.54833458,-10.59135892
26.807,-10.34349095,-10.32403191,-10.31469458,-10.33721986,-10.34366055,-10.31974175,-10.32306048,-10.34682733,-10.33236347,-10.29809116,-10.32416814,-10.39700925,-10.40540749,-10.33278178,-10.30598698,-10.36100556
26.831,-10.36105085,-10.35352326,-10.42838603,-10.44999323,-10.37361916,-10.35896572,-10.42161929,-10.4409529,-10.35579647,-10.34513597,-10.44054118,-10.48333247,-10.38081851,-10.35146657,-10.43777946,-10.48178348
26.855,-10.77897174,-10.70801646,-10.77759687,-10.87911154,-10.83935866,-10.70803778,-10.70021405,-10.75806559,-10.75956907,-10.68108463,-10.68495294,-10.73307364,-10.72553212,-10.67064019,-10.72694834,-10.80210651
26.88,-10.62398908,-10.70196688,-10.8232825,-10.76673716,-10.64243643,-10.7021621,-10.81421018,-10.79555583,-10.65545042,-10.63946564,-10.70608716,-10.69408293,-10.5889076,-10.59164581,-10.68365964,-10.69472491
26.904,-10.77011274,-10.76195785,-10.79994846,-10.79272867,-10.73773366,-10.7611435,-10.81635763,-10.84820653,-10.76920345,-10.73467869,-10.7481523,-10.80779673,-10.77533872,-10.7328633,-10.71274581,-10.79330846
26.929,-10.66139544,-10.73870131,-10.79956146,-10.7241659,-10.66689584,-10.71831351,-10.8045406,-10.77111524,-10.70606477,-10.72300116,-10.78312948,-10.76270518,-10.67650998,-10.66376471,-10.72587735,-10.73113274
26.953,-10.5409724,-10.52227712,-10.50170978,-10.51415941,-10.51625862,-10.47994708,-10.4588921,-10.48713064,-10.51352207,-10.48366768,-10.44958947,-10.46217744,-10.49987299,-10.47164474,-10.41338876,-10.41610653
26.978,-10.83010448,-10.72381398,-10.6371742,-10.6819382,-10.71921248,-10.64994322,-10.58836532,-10.60835125,-10.62062739,-10.55035462,-10.50287028,-10.55984703,-10.59648713,-10.53038096,-10.47577183,-10.56543991
27.002,-10.4997772,-10.45047261,-10.46724237,-10.45754146,-10.407194,-10.40281382,-10.45455781,-10.4304664,-10.29886738,-10.25436801,-10.3477535,-10.40103201,-10.30558772,-10.2414107,-10.30210469,-10.35725148
27.026,-10.45134736,-10.47747592,-10.38078765,-10.34686156,-10.43755676,-10.45928616,-10.32050075,-10.25574587,-10.34963707,-10.41431458,-10.30528897,-10.24319076,-10.34028018,-10.42015782,-10.30196325,-10.19592255
27.051,-10.31343632,-10.27516718,-10.21145635,-10.23320075,-10.27650413,-10.25154002,-10.19673739,-10.21436977,-10.2702011,-10.28217102,-10.25826631,-10.26127409,-10.28474995,-10.28177182,-10.22396566,-10.1829547
27.075,-10.42670531,-10.41577281,-10.47208143,-10.44481411,-10.38390612,-10.39440775,-10.46528348,-10.45122662,-10.38642361,-10.40914335,-10.52015454,-10.56874231,-10.46497485,-10.38312672,-10.42906549,-10.48745688
27.1,-10.74003446,-10.71245873,-10.6708498,-10.67697894,-10.68992981,-10.67771533,-10.66668559,-10.67250162,-10.68045622,-10.70651357,-10.75583899,-10.75543796,-10.70719732,-10.73224428,-10.80541931,-10.81900688
27.124,-10.76279634,-10.73222684,-10.69289404,-10.71181435,-10.763145,-10.7135954,-10.65413536,-10.65929545,-10.7343148,-10.75555808,-10.71463596,-10.70515412,-10.75204723,-10.78707079,-10.7715859,-10.74584045
27.148,-10.68397253,-10.74776557,-10.85058623,-10.8145772,-10.69394577,-10.67815278,-10.69797835,-10.60642997,-10.49555724,-10.5172567,-10.61702181,-10.61379534,-10.5479426,-10.5743132,-10.64756003,-10.62229863
27.173,-10.75077076,-10.72624752,-10.80233372,-10.86722971,-10.81172688,-10.70753199,-10.70978689,-10.76358842,-10.73558051,-10.63066339,-10.58125737,-10.63720653,-10.70023689,-10.63556945,-10.55380249,-10.58931603
27.197,-10.59089094,-10.59189429,-10.48462706,-10.47729466,-10.58566891,-10.61628032,-10.48810984,-10.46321152,-10.58808976,-10.65637144,-10.52621054,-10.48785456,-10.60013397,-10.67377117,-10.51331731,-10.4190073
27.222,-10.59975479,-10.63427511,-10.73186282,-10.70826244,-10.59425589,-10.61042234,-10.70402811,-10.69077197,-10.59353777,-10.61143368,-10.70390393,-10.69731031,-10.60706872,-10.60570807,-10.69393801,-10.6995565
27.246,-10.97441967,-10.88898837,-10.87187635,-10.95821343,-10.97013094,-10.87522571,-10.86621505,-10.98850005,-11.05207562,-10.93396638,-10.84428379,-10.90734169,-11.03268824,-11.05270468,-10.97920078,-10.99977846
27.271,-10.97747121,-11.04954449,-11.00082017,-10.92441626,-10.96144665,-11.07052561,-11.05822457,-10.98100612,-10.97554369,-11.03930462,-10.98747235,-10.94011795,-10.97157641,-11.03337963,-10.99840746,-10.97332522
27.295,-10.82982649,-10.97511486,-10.97906258,-10.82959546,-10.79570373,-10.94082694,-10.98483422,-10.84490835,-10.80877572,-10.93706688,-10.99140136,-10.85323448,-10.83030109,-10.94281652,-11.01515206,-10.86756007
27.319,-10.715029,-10.667701,-10.6316956,-10.60571618,-10.61052288,-10.61528886,-10.61209029,-10.60976492,-10.61077086,-10.61302792,-10.611717,-10.63933305,-10.66183246,-10.67014153,-10.64642995,-10.64660009
27.344,-10.81420693,-10.90065935,-10.98324889,-10.90258631,-10.81965237,-10.83122618,-10.91932886,-10.86280619,-10.77676308,-10.80527019,-10.9082674,-10.87797073,-10.80298256,-10.80747711,-10.89837339,-10.9003791
27.368,-10.86533613,-10.88241962,-10.92636191,-10.93630393,-10.8887792,-10.89399852,-10.93455929,-10.93960869,-10.87324076,-10.87301979,-10.94086754,-10.94300288,-10.78411552,-10.70527031,-10.79522261,-10.84342721
27.393,-10.45420551,-10.446203,-10.51747644,-10.5424476,-10.47331163,-10.4403182,-10.50785831,-10.56539519,-10.52823935,-10.50132706,-10.5443392,-10.55896799,-10.48460671,-10.43646274,-10.48473342,-10.51670703
27.417,-10.51397477,-10.47772105,-10.41233222,-10.4628747,-10.56325461,-10.51870944,-10.42766579,-10.45951002,-10.58460401,-10.59189952,-10.49520807,-10.4685622,-10.55876367,-10.59416284,-10.50135872,-10.46907219
27.441,-10.56010684,-10.65923871,-10.67391029,-10.58642543,-10.58517665,-10.65969185,-10.68507425,-10.59731225,-10.57862137,-10.64083073,-10.68457952,-10.63090641,-10.60564072,-10.6482553,-10.64805952,-10.58259806
27.466,-10.89232294,-10.79535454,-10.75267478,-10.81907847,-10.83934821,-10.78215286,-10.76710085,-10.82885934,-10.84979022,-10.79631677,-10.76949681,-10.8527859,-10.97224163,-10.96085072,-10.8790513,-10.86178435
27.49,-10.77629912,-10.66319087,-10.70196297,-10.79380173,-10.72498258,-10.62051304,-10.67116769,-10.79033719,-10.74274445,-10.63020335,-10.64697697,-10.7708249,-10.7720765,-10.68733639,-10.68070474,-10.74304252
27.515,-10.6669575,-10.69605345,-10.69847772,-10.69021692,-10.68519032,-10.69915282,-10.70519562,-10.69478984,-10.6965817,-10.6990221,-10.67997002,-10.60937328,-10.55821803,-10.58102605,-10.59474832,-10.5566217
27.539,-10.78147592,-10.848342,-10.89985072,-10.84983873,-10.77789594,-10.83865885,-10.90668066,-10.86816955,-10.77206509,-10.78255793,-10.81520675,-10.77380409,-10.7150674,-10.68880258,-10.65839298,-10.62049749
27.563,-11.0088172,-10.99066176,-10.92474617,-10.90690587,-10.92769456,-10.9248238,-10.88969328,-10.89034764,-10.91283708,-10.89488823,-10.85764375,-10.8787102,-10.91870325,-10.90220174,-10.8212504,-10.79370791
27.588,-10.8802604,-10.82892561,-11.01714537,-11.08940821,-10.91888173,-10.79514273,-11.02495609,-11.14676826,-10.94234901,-10.77366933,-10.93409567,-11.05693917,-10.98464833,-10.82456996,-10.92078094,-10.96190729
27.612,-10.71171596,-10.71478247,-10.70158431,-10.70134692,-10.716039,-10.70290797,-10.65451847,-10.67969312,-10.72895526,-10.69728951,-10.61471061,-10.65774251,-10.78937879,-10.82636386,-10.75452244,-10.73156735
27.637,-10.78380801,-10.82745418,-10.83135058,-10.80619409,-10.81681885,-10.79609155,-10.72220377,-10.67080297,-10.71974735,-10.77032906,-10.75053552,-10.73931479,-10.82853538,-10.91568126,-10.8445647,-10.76170037
27.661,-10.91890902,-10.77585833,-10.82094398,-10.95223384,-10.87953022,-10.71090881,-10.73644628,-10.86848922,-10.84800062,-10.7054229,-10.72320126,-10.86099816,-10.90258871,-10.77840237,-10.76874884,-10.86224343
27.686,-10.81724529,-10.70722626,-10.74731882,-10.86658384,-10.80608425,-10.70162703,-10.7286836,-10.86259058,-10.82383975,-10.71059837,-10.71759271,-10.85304861,-10.8416995,-10.74061461,-10.74569644,-10.87246255
27.71,-10.87191827,-10.7993579,-10.71291335,-10.75821127,-10.88235629,-10.82975714,-10.72883404,-10.76704747,-10.91349766,-10.88143304,-10.75068795,-10.75968579,-10.89609338,-10.89380566,-10.76888571,-10.77000476
27.734,-10.59941247,-10.53587588,-10.54609424,-10.62276211,-10.62065,-10.55514586,-10.58676629,-10.69268912,-10.7145389,-10.61996397,-10.60495634,-10.68268753,-10.71252475,-10.63194148,-10.6143062,-10.68911087
27.759,-10.48667142,-10.39878386,-10.37141701,-10.43665109,-10.39909728,-10.32709954,-10.36973689,-10.4898731,-10.43941259,-10.3304258,-10.34279484,-10.45494536,-10.43285504,-10.35782043,-10.38050781,-10.46445021
27.783,-10.50457567,-10.63358888,-10.53028385,-10.3608025,-10.43437687,-10.61399485,-10.56235577,-10.38854321,-10.43974606,-10.61792315,-10.57477627,-10.39185462,-10.44958321,-10.68666149,-10.7050673,-10.49928265
27.808,-10.5694853,-10.563542,-10.48260992,-10.45379444,-10.51836244,-10.56689054,-10.49102056,-10.45162393,-10.51156511,-10.56536395,-10.49757728,-10.46235596,-10.53394774,-10.60798109,-10.5361406,-10.46097594
27.832,-10.97496446,-10.88871987,-10.83453179,-10.84811705,-10.90898894,-10.87839063,-10.80577147,-10.81416781,-10.87623272,-10.86173802,-10.77676852,-10.78730585,-10.8589486,-10.86361639,-10.75514434,-10.70354902
27.856,-10.85480949,-10.8888395,-10.95535566,-10.90900329,-10.85090152,-10.86515506,-10.91117694,-10.87691808,-10.83730329,-10.8608038,-10.9022588,-10.84335197,-10.77258202,-10.7875844,-10.83145906,-10.7836961
27.881,-10.51126053,-10.59856413,-10.63491465,-10.52460298,-10.45361329,-10.55434302,-10.63570937,-10.53772385,-10.45061604,-10.52376183,-10.59331578,-10.50413285,-10.43348918,-10.5132345,-10.60253582,-10.51829486
27.905,-10.7692033,-10.7550296,-10.73636376,-10.74979439,-10.76175208,-10.74672343,-10.73979445,-10.74259805,-10.75636809,-10.76345263,-10.76223016,-10.74556641,-10.76382699,-10.78842508,-10.78574278,-10.75437999
27.93,-10.79681287,-10.68325913,-10.58944339,-10.68196144,-10.78421168,-10.71060353,-10.60329257,-10.67226174,-10.76887142,-10.69275586,-10.55658436,-10.57964248,-10.69247759,-10.71028018,-10.61863742,-10.62295299
27.954,-10.50882785,-10.61156619,-10.54667618,-10.45167834,-10.49652587,-10.61858915,-10.56375639,-10.4566297,-10.4726845,-10.54077974,-10.43204916,-10.34313329,-10.44117593,-10.61945508,-10.60025864,-10.51112315
27.979,-10.73544558,-10.82312187,-10.79618632,-10.6868479,-10.72408216,-10.82130518,-10.81845158,-10.69865373,-10.69266787,-10.73940888,-10.69789524,-10.58784507,-10.61330143,-10.72317348,-10.73891594,-10.62625988
28.003,-10.63003129,-10.66759043,-10.68501673,-10.64902701,-10.61743293,-10.66386251,-10.69842531,-10.67088283,-10.63739913,-10.66828748,-10.66930145,-10.61792507,-10.59506371,-10.64919148,-10.66511667,-10.604219
28.027,-10.70173468,-10.55934799,-10.69781967,-10.8570636,-10.74763864,-10.55396634,-10.67272497,-10.89542861,-10.8106647,-10.58011535,-10.63811653,-10.8143914,-10.75467314,-10.55264856,-10.6062189,-10.80440005
28.052,-10.49550339,-10.42933407,-10.47722801,-10.52949213,-10.46401394,-10.40542002,-10.45678842,-10.53457205,-10.53100343,-10.49756852,-10.53071091,-10.55701465,-10.49382366,-10.42343174,-10.46465465,-10.51295606
28.076,-10.59453892,-10.5559542,-10.6000363,-10.64117528,-10.60056646,-10.57660425,-10.61725825,-10.69461809,-10.71474848,-10.72574146,-10.71447146,-10.70557915,-10.68228189,-10.66911805,-10.65794699,-10.68527485
28.101,-10.7668997,-10.70101285,-10.7973673,-10.85261188,-10.7466187,-10.68960051,-10.77505798,-10.83410707,-10.76678586,-10.73701158,-10.86481091,-10.94577364,-10.85140215,-10.78058284,-10.85280451,-10.87517269
28.125,-10.68809327,-10.70586947,-10.75944659,-10.75530461,-10.67548177,-10.64976197,-10.71920549,-10.73243207,-10.66558658,-10.6417855,-10.72588211,-10.8059021,-10.78810898,-10.72078077,-10.73241689,-10.7115941
28.149,-10.57307539,-10.49104679,-10.5832943,-10.68249641,-10.56468804,-10.44884633,-10.51837533,-10.64529008,-10.55632564,-10.42671794,-10.48844714,-10.63124866,-10.58262141,-10.46867523,-10.52958053,-10.65738947
28.174,-10.64023161,-10.56371168,-10.54162708,-10.58841301,-10.5993322,-10.52733583,-10.47637556,-10.49522588,-10.52633327,-10.48948741,-10.4396253,-10.45818743,-10.50347931,-10.5009809,-10.47857237,-10.50285152
28.198,-10.83056893,-10.78209832,-10.88240504,-10.88818669,-10.81339715,-10.73281612,-10.7906013,-10.84750133,-10.80790041,-10.7541669,-10.78626299,-10.85888365,-10.82509344,-10.77177071,-10.80132246,-10.88786053
28.223,-10.68452454,-10.69719775,-10.7564171,-10.73350243,-10.64831047,-10.6197197,-10.69114803,-10.70794683,-10.65627865,-10.63057458,-10.68926565,-10.6811587,-10.62517832,-10.58271175,-10.60991674,-10.56631295
28.247,-10.39691376,-10.39660046,-10.52690525,-10.58826579,-10.49271503,-10.42508286,-10.49691136,-10.59054341,-10.52656579,-10.42532857,-10.44127377,-10.52525251,-10.49185033,-10.42095742,-10.42731683,-10.48628271
28.271,-10.52107289,-10.60384117,-10.60032605,-10.53595882,-10.55091376,-10.65522091,-10.67673888,-10.57290995,-10.54046025,-10.62477783,-10.66247747,-10.55957542,-10.52039002,-10.63092536,-10.71564438,-10.63388991
