,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
24.341,-8.780662701,-8.798112797,-8.78500884,-8.763745465,-8.780402981,-8.794854429,-8.774763521,-8.732946803,-8.739537898,-8.768052277,-8.767623843,-8.721387651,-8.720967249,-8.74084326,-8.725197085,-8.671422361,-8.695719058,-8.749469817,-8.751596191,-8.691905138,-8.707540609,-8.765349409,-8.758583446,-8.684434416,-8.708817776,-8.788559267,-8.792813686,-8.707661697,-8.702025165,-8.761258705,-8.764884186,-8.678648005,-8.655894187,-8.738776724,-8.797412555,-8.731946767,-8.681923813,-8.733081753,-8.760295447,-8.656033016,-8.580610893,-8.668322633,-8.758911176,-8.677644358,-8.585531331,-8.661383755,-8.730448641,-8.659258752,-8.59516774,-8.688868989,-8.748565076,-8.668768941,-8.606503372,-8.689102566,-8.742926761,-8.673771778
24.365,-8.645927172,-8.667135705,-8.708870003,-8.684187598,-8.646555772,-8.664349453,-8.702933163,-8.677128349,-8.643314713,-8.671014665,-8.727198872,-8.710977296,-8.671366922,-8.680840185,-8.716501144,-8.68248809,-8.643961866,-8.681908288,-8.731428207,-8.672043972,-8.605256652,-8.625705109,-8.67835828,-8.642481076,-8.590095699,-8.624173452,-8.684520637,-8.648968519,-8.595937792,-8.63986483,-8.706354395,-8.669075876,-8.615278548,-8.656868773,-8.726426713,-8.693487186,-8.635674957,-8.666163106,-8.705017416,-8.645570119,-8.572595532,-8.609518352,-8.683143637,-8.647083754,-8.576410451,-8.607391547,-8.681927578,-8.648296167,-8.57238194,-8.600129813,-8.676850754,-8.655438885,-8.589230102,-8.615011182,-8.685633373,-8.664011834
24.39,-8.896812374,-8.922029001,-8.941762665,-8.914335771,-8.872482671,-8.919076364,-8.949065689,-8.908737869,-8.83913164,-8.888895396,-8.938079724,-8.931029377,-8.866463243,-8.914660466,-8.947738796,-8.918044411,-8.828963754,-8.856041791,-8.877249466,-8.834370686,-8.72276563,-8.738193896,-8.806275966,-8.825162342,-8.730869173,-8.737386014,-8.812568035,-8.849042243,-8.766791374,-8.759795969,-8.801445847,-8.815460109,-8.761232043,-8.755111295,-8.780297664,-8.794101806,-8.769832193,-8.760859055,-8.767718918,-8.74566388,-8.717532554,-8.727428972,-8.764034327,-8.750565447,-8.731487801,-8.724354725,-8.727325648,-8.686720701,-8.70556876,-8.742296401,-8.773811605,-8.715496614,-8.693909777,-8.711208111,-8.758951108,-8.719784572
24.414,-9.078276466,-9.22659959,-9.10099624,-8.886640446,-8.979285199,-9.170450485,-9.111989077,-8.886794903,-8.933404814,-9.088899429,-9.076851718,-8.873273826,-8.922009869,-9.092109198,-9.082741918,-8.86331721,-8.897196865,-9.088355778,-9.063724428,-8.802447679,-8.833978851,-9.07465679,-9.088300841,-8.806880017,-8.805532198,-9.049167525,-9.113302675,-8.84559331,-8.806091121,-9.01934056,-9.041520965,-8.770824346,-8.70840207,-8.948029144,-9.054449319,-8.812823985,-8.700308252,-8.915057101,-9.040305855,-8.787976327,-8.631075789,-8.838123206,-9.03684217,-8.849896081,-8.669224694,-8.837579644,-9.01983199,-8.860377089,-8.655184285,-8.793024685,-8.995646569,-8.850465305,-8.624282139,-8.746099903,-8.980917224,-8.903486591
24.438,-8.497582279,-8.574273849,-8.755095307,-8.664725584,-8.45226036,-8.520939902,-8.740063476,-8.688226129,-8.461139707,-8.50265591,-8.722058668,-8.717596184,-8.495961193,-8.511317421,-8.716727275,-8.729365266,-8.512503905,-8.499863331,-8.656917808,-8.679327986,-8.508626469,-8.488503284,-8.641546138,-8.67713155,-8.506244437,-8.464860353,-8.603694171,-8.656499287,-8.51117169,-8.447579409,-8.565254986,-8.621397263,-8.51206777,-8.456906637,-8.579579371,-8.651380956,-8.551158505,-8.461028412,-8.560396237,-8.639857971,-8.558643427,-8.441386178,-8.531261841,-8.645156204,-8.614661901,-8.504699854,-8.570033021,-8.654203131,-8.629208982,-8.509478885,-8.558959639,-8.666015438,-8.657844063,-8.533807322,-8.587467801,-8.706173985
24.463,-8.569302564,-8.690366244,-8.699539789,-8.565742522,-8.525236015,-8.617907759,-8.655113861,-8.560635661,-8.520004022,-8.612772344,-8.65572711,-8.562134078,-8.522426613,-8.635217214,-8.715566527,-8.618844793,-8.533482416,-8.583284053,-8.626596315,-8.544078228,-8.494782503,-8.590472143,-8.657753336,-8.576500674,-8.50637931,-8.576104302,-8.640249805,-8.569012721,-8.517680849,-8.606236075,-8.687128983,-8.639297155,-8.578756882,-8.648553263,-8.695600392,-8.634147065,-8.581117654,-8.663634982,-8.717789667,-8.651564409,-8.586358242,-8.662066399,-8.707593591,-8.644646899,-8.602370855,-8.717943791,-8.783965597,-8.67858123,-8.586445603,-8.679772928,-8.762061846,-8.686393842,-8.612830115,-8.727808595,-8.815126047,-8.724784793
24.487,-8.792198711,-8.928768822,-8.861732278,-8.696753192,-8.74264014,-8.890325201,-8.866586342,-8.693375052,-8.704126059,-8.844812596,-8.863799951,-8.710723501,-8.706981019,-8.840121452,-8.877677909,-8.735568703,-8.7002263,-8.810697416,-8.844171575,-8.697049562,-8.643194479,-8.752485424,-8.838924053,-8.73497317,-8.660117418,-8.721497652,-8.775466876,-8.714722248,-8.675295147,-8.754619859,-8.834312423,-8.793272275,-8.742641672,-8.80322264,-8.86699171,-8.821747057,-8.766509754,-8.825623728,-8.888746506,-8.840014878,-8.771197449,-8.807775794,-8.862811716,-8.834139434,-8.787013837,-8.845097675,-8.898621972,-8.835690995,-8.741195862,-8.791154387,-8.893499016,-8.878008236,-8.784951216,-8.794944577,-8.886185677,-8.895617043
24.512,-8.538877758,-8.631703892,-8.66665356,-8.575339006,-8.517417263,-8.598640703,-8.656230469,-8.576942703,-8.492008347,-8.561247086,-8.6369847,-8.590161446,-8.494310319,-8.535877062,-8.610768304,-8.589752553,-8.50512026,-8.540102642,-8.610693748,-8.573448451,-8.472474393,-8.514250941,-8.602535124,-8.577478481,-8.45802405,-8.451899231,-8.510769655,-8.502100751,-8.422192687,-8.432276584,-8.495933171,-8.502198507,-8.442088685,-8.450489088,-8.506709511,-8.512269319,-8.465524385,-8.47314608,-8.51852199,-8.503214619,-8.443748137,-8.441709218,-8.511288677,-8.531562481,-8.470758407,-8.42729353,-8.461458672,-8.471513559,-8.440687249,-8.43385577,-8.50638469,-8.519576907,-8.452973386,-8.411393033,-8.476150676,-8.50873017
24.536,-8.727696304,-8.726232351,-8.757795531,-8.76081292,-8.732063459,-8.702127651,-8.705430053,-8.714280662,-8.720436554,-8.698374388,-8.70363096,-8.695434974,-8.677661368,-8.634857937,-8.649029434,-8.68015119,-8.687905064,-8.634570644,-8.620722234,-8.633889943,-8.65352314,-8.6152763,-8.619912793,-8.655579376,-8.694690227,-8.616762023,-8.543488494,-8.561219803,-8.674478469,-8.662036972,-8.574047742,-8.556649881,-8.65528829,-8.67428998,-8.610993242,-8.59943707,-8.679065689,-8.673834805,-8.562257393,-8.513995938,-8.60192719,-8.680689875,-8.608526796,-8.527429934,-8.566552121,-8.612166227,-8.525384997,-8.463181932,-8.547070974,-8.658297119,-8.58587182,-8.500458586,-8.541370952,-8.641239438,-8.579718347,-8.497203893
24.561,-8.72991445,-8.722026045,-8.747129361,-8.715835133,-8.642067234,-8.63386943,-8.700768778,-8.699382486,-8.623057308,-8.625300649,-8.711448345,-8.734297096,-8.624943436,-8.547802493,-8.574406385,-8.624981109,-8.57482002,-8.524423355,-8.554034884,-8.611163318,-8.573706907,-8.536128939,-8.578035366,-8.666454337,-8.609620824,-8.514164393,-8.500862014,-8.588619025,-8.593684345,-8.528296239,-8.480760454,-8.535253155,-8.559601165,-8.5252642,-8.49145977,-8.547588333,-8.55816674,-8.475351903,-8.403642768,-8.458430427,-8.531983138,-8.500818947,-8.430654933,-8.456784051,-8.496371002,-8.445558083,-8.384714453,-8.422545382,-8.492725979,-8.467078223,-8.413465647,-8.426706028,-8.48947577,-8.47032717,-8.416162591,-8.422087163
24.585,-8.76065234,-8.775742909,-8.566506804,-8.416628624,-8.483803785,-8.594008342,-8.519872215,-8.402280584,-8.42799637,-8.524190893,-8.490037548,-8.377238087,-8.382308209,-8.489926315,-8.482279644,-8.363695181,-8.354828939,-8.47684778,-8.4886881,-8.371547496,-8.3648038,-8.513977627,-8.568394047,-8.42928482,-8.380224705,-8.509685441,-8.547743206,-8.394203248,-8.336277318,-8.471676031,-8.518947144,-8.343608038,-8.263437684,-8.409970994,-8.525457535,-8.379983452,-8.259706004,-8.348080718,-8.463030366,-8.378598315,-8.259437813,-8.320940008,-8.45249924,-8.409299681,-8.260326938,-8.271636501,-8.397947722,-8.41341727,-8.284068328,-8.275652173,-8.392043311,-8.424514345,-8.299074279,-8.279391935,-8.399308902,-8.428009514
24.609,-8.458270808,-8.569600861,-8.487924224,-8.305160659,-8.312985811,-8.497733968,-8.49948836,-8.269183249,-8.191628183,-8.321700944,-8.383955707,-8.25308224,-8.190509665,-8.308751819,-8.388714911,-8.263861434,-8.168094936,-8.251079766,-8.346987003,-8.251028321,-8.173609954,-8.294479471,-8.419281727,-8.290005748,-8.156636758,-8.225542212,-8.332715836,-8.256786232,-8.16933862,-8.236800372,-8.333476709,-8.262698178,-8.154837634,-8.197986045,-8.314311805,-8.267489774,-8.125542646,-8.127683731,-8.249516558,-8.250165706,-8.124862791,-8.111106959,-8.222523511,-8.218594938,-8.080081101,-8.033343044,-8.136283911,-8.18224325,-8.09193069,-8.037737019,-8.115701492,-8.155067646,-8.073729681,-8.026152342,-8.116515807,-8.18905338
24.634,-8.576735673,-8.662255371,-8.545401445,-8.443036884,-8.532515316,-8.657147333,-8.565281313,-8.433511977,-8.462671017,-8.543104489,-8.468750796,-8.364517867,-8.422131466,-8.520902999,-8.445093301,-8.340232597,-8.415009723,-8.54107892,-8.467632006,-8.358849814,-8.45260138,-8.584848659,-8.499618156,-8.364031157,-8.413738491,-8.472008936,-8.353544026,-8.24906388,-8.34728237,-8.476515704,-8.377391674,-8.246829856,-8.326360735,-8.460307746,-8.361050754,-8.205396448,-8.258934485,-8.392696894,-8.331105196,-8.196505206,-8.246653304,-8.377509296,-8.322679261,-8.189185033,-8.221289601,-8.346061801,-8.301840346,-8.171780302,-8.193800691,-8.32417793,-8.303143126,-8.162321808,-8.149941228,-8.275863367,-8.295439696,-8.182854596
24.658,-8.868212174,-8.743310345,-8.77969715,-8.885524398,-8.854375467,-8.742808858,-8.760222458,-8.860093006,-8.870942715,-8.775606653,-8.76645535,-8.837810333,-8.822912013,-8.7093909,-8.67603906,-8.753400739,-8.81468942,-8.772365133,-8.749183201,-8.800786299,-8.837799717,-8.805843803,-8.772158081,-8.806499259,-8.839383599,-8.745364855,-8.576320212,-8.498445216,-8.575939161,-8.636543242,-8.561001691,-8.499215167,-8.560933467,-8.623855192,-8.55986483,-8.499095011,-8.548316307,-8.614419189,-8.548387647,-8.480874486,-8.523987293,-8.609458916,-8.563926773,-8.496552968,-8.517432372,-8.601016555,-8.569217977,-8.499952896,-8.50590649,-8.599763796,-8.576504876,-8.502090708,-8.486943758,-8.575354567,-8.577791017,-8.50569953
24.683,-8.928262426,-8.842274855,-8.813441488,-8.888673403,-8.91626583,-8.8470062,-8.818172706,-8.923282798,-8.996224552,-8.956327318,-8.889837803,-8.935866933,-8.987529063,-8.967407135,-8.898972052,-8.926950528,-9.000580003,-9.054827459,-8.992783494,-8.956639508,-8.987901546,-9.061739705,-9.031874588,-9.005315382,-8.997315121,-8.913784202,-8.732459799,-8.711833092,-8.852682629,-8.894169956,-8.708297117,-8.655140568,-8.787279896,-8.859695897,-8.701639892,-8.63961332,-8.771177896,-8.852357567,-8.690244312,-8.605064126,-8.761541378,-8.906764616,-8.759543213,-8.610961094,-8.699092112,-8.810260525,-8.686337639,-8.537894867,-8.625273896,-8.764264747,-8.699257621,-8.53955476,-8.598073398,-8.747743069,-8.726286476,-8.564416689
24.707,-8.729922109,-8.852241028,-8.827759588,-8.692956019,-8.703208489,-8.857543206,-8.891905616,-8.742799819,-8.716119133,-8.875933535,-8.988249949,-8.866760596,-8.802509016,-8.906679303,-8.998875301,-8.86392144,-8.789145854,-8.892386388,-9.030322502,-8.916003927,-8.803846075,-8.868213486,-9.01957494,-8.934935654,-8.808845655,-8.804785909,-8.857198108,-8.766354164,-8.706760239,-8.747354819,-8.821483272,-8.737042954,-8.687921386,-8.738340734,-8.798423982,-8.683533467,-8.597955578,-8.626191474,-8.705285961,-8.656148714,-8.599784802,-8.642932449,-8.720098764,-8.662617775,-8.569929728,-8.569878302,-8.604633776,-8.553812802,-8.4793934,-8.505430171,-8.571744233,-8.565531462,-8.503016363,-8.524253645,-8.573888036,-8.568605864
24.731,-8.898189015,-8.885744944,-8.830993029,-8.833901808,-8.865444663,-8.858814749,-8.814743282,-8.819619453,-8.849055612,-8.843079971,-8.831872173,-8.889879316,-8.97309379,-8.94730953,-8.860290135,-8.83668966,-8.865630185,-8.870999309,-8.842144772,-8.833908977,-8.857471261,-8.869835584,-8.848157606,-8.849218522,-8.893990419,-8.883544802,-8.773365395,-8.71026122,-8.785592819,-8.886801937,-8.801381905,-8.68549799,-8.714905219,-8.808555764,-8.741970609,-8.6245448,-8.637505813,-8.727948264,-8.684280145,-8.582961933,-8.605149844,-8.725514593,-8.715744853,-8.604823361,-8.607362462,-8.730199078,-8.7327222,-8.599667269,-8.578078621,-8.698045126,-8.737599225,-8.634972314,-8.626181962,-8.739409341,-8.762729378,-8.651869569
24.756,-8.670945605,-8.644742907,-8.603485434,-8.614284923,-8.655258907,-8.636189149,-8.59383089,-8.607923464,-8.657761748,-8.660056631,-8.607904775,-8.586779113,-8.622280865,-8.697922773,-8.715535643,-8.678350366,-8.669143152,-8.733484733,-8.747393295,-8.70426582,-8.686097911,-8.748350706,-8.768929456,-8.722778343,-8.679594307,-8.703778811,-8.67934943,-8.620872114,-8.614605889,-8.679055753,-8.678924077,-8.609026469,-8.56545647,-8.608608643,-8.645837382,-8.619485629,-8.572826132,-8.596084937,-8.643325124,-8.634090727,-8.588966074,-8.611589831,-8.685258618,-8.712176491,-8.688437145,-8.704767011,-8.755741017,-8.744626816,-8.686095935,-8.690924376,-8.760887293,-8.784417259,-8.752475065,-8.763032389,-8.813536689,-8.810182673
24.78,-8.657918543,-8.709991737,-8.745174547,-8.682135203,-8.6567019,-8.693445167,-8.739708648,-8.688192496,-8.660186412,-8.710275105,-8.763748979,-8.691095053,-8.627031791,-8.670129413,-8.777179802,-8.784676432,-8.718986544,-8.708196549,-8.780345434,-8.797350188,-8.738403158,-8.722987619,-8.789594726,-8.807623403,-8.739067753,-8.672250558,-8.662207142,-8.670207914,-8.666805881,-8.659857515,-8.661308915,-8.66867722,-8.675522128,-8.672876516,-8.662588097,-8.656135384,-8.662198064,-8.680782931,-8.688560943,-8.696350394,-8.698714226,-8.698866968,-8.68653933,-8.712543688,-8.774181951,-8.832192657,-8.79493867,-8.75942836,-8.779929694,-8.831530683,-8.797388244,-8.778613332,-8.821517053,-8.884783553,-8.827981487,-8.776495191
24.805,-8.632512641,-8.72644053,-8.622695168,-8.539648206,-8.608781894,-8.723154246,-8.650849361,-8.573672445,-8.652591968,-8.802868464,-8.742604715,-8.604755784,-8.610834816,-8.737736435,-8.748747604,-8.654061073,-8.645207952,-8.744341618,-8.75676996,-8.666711958,-8.647271109,-8.747824485,-8.782688997,-8.688513035,-8.629337611,-8.658615292,-8.645543139,-8.570888226,-8.570173685,-8.658853712,-8.681488427,-8.617418365,-8.604633645,-8.677162327,-8.692990438,-8.62079867,-8.597901888,-8.67887252,-8.733161334,-8.653830261,-8.593321607,-8.656372659,-8.735391608,-8.689015189,-8.653762634,-8.711448246,-8.769031265,-8.691992036,-8.626478,-8.664764287,-8.736551708,-8.693707463,-8.643043586,-8.671562294,-8.734354645,-8.686962904
24.829,-8.769097785,-8.84325341,-8.754124793,-8.688516966,-8.775068222,-8.867439848,-8.769678441,-8.68719454,-8.807920002,-8.97693064,-8.868356068,-8.715714078,-8.784716667,-8.963082662,-8.915236991,-8.793858596,-8.864162339,-9.033173485,-8.975191622,-8.823367039,-8.873403003,-9.055198883,-9.010867595,-8.833921213,-8.851019891,-8.990363129,-8.893884871,-8.721014608,-8.783893017,-8.976443984,-8.909816273,-8.722876017,-8.788508898,-9.000318161,-8.949891074,-8.732047629,-8.769602109,-8.980726021,-8.976854495,-8.763929387,-8.771877617,-8.966799906,-8.998081623,-8.792311855,-8.756101258,-8.923643873,-8.959479762,-8.746167056,-8.690111947,-8.868375195,-8.9548219,-8.749521592,-8.664497625,-8.828636043,-8.946288778,-8.76385695
24.854,-8.638891948,-8.695029058,-8.802507989,-8.701289724,-8.579649583,-8.632551005,-8.766332802,-8.724239463,-8.638757158,-8.686250679,-8.800085377,-8.739036441,-8.635669687,-8.672819728,-8.816545599,-8.822460596,-8.742104416,-8.748826108,-8.834048996,-8.82110263,-8.762324542,-8.767640154,-8.842588977,-8.829413849,-8.753475365,-8.721930525,-8.758534904,-8.767051355,-8.73524614,-8.729653485,-8.771123554,-8.785502579,-8.764287424,-8.777002368,-8.832930155,-8.838492931,-8.774361137,-8.734869068,-8.771043745,-8.85642541,-8.873552228,-8.825204276,-8.779470514,-8.798333126,-8.799262731,-8.769385555,-8.757396257,-8.817988814,-8.827097118,-8.790852348,-8.791697936,-8.8601907,-8.874787859,-8.82958348,-8.830805812,-8.883132881
24.878,-8.810697033,-8.867782122,-8.916009908,-8.755247236,-8.591678954,-8.638637362,-8.791442067,-8.750986193,-8.598913766,-8.640303425,-8.817450283,-8.796283779,-8.613939918,-8.623600816,-8.794384717,-8.811788424,-8.656495664,-8.670254955,-8.856587794,-8.892570824,-8.71841082,-8.698575978,-8.86476365,-8.908279712,-8.727327714,-8.662529981,-8.79616824,-8.888105348,-8.759661029,-8.683054751,-8.785461471,-8.881862777,-8.793121418,-8.703661366,-8.761979587,-8.813109289,-8.67141074,-8.523328126,-8.555494284,-8.673310821,-8.677187123,-8.598703402,-8.633984018,-8.718814962,-8.673937608,-8.560294306,-8.595299462,-8.717337947,-8.716525532,-8.595615459,-8.591801541,-8.694653199,-8.737630028,-8.661851112,-8.650512073,-8.723384499
24.902,-9.047927406,-9.014936106,-8.909226988,-8.910315512,-8.971198253,-8.934007536,-8.868250669,-8.910965226,-8.99882972,-8.965293238,-8.894911554,-8.922236862,-8.994764574,-8.953989986,-8.877918603,-8.904070789,-9.002067541,-8.999104413,-8.911590711,-8.903902568,-9.00531543,-9.045379374,-8.965625716,-8.932205436,-9.002877745,-9.022377399,-8.936325421,-8.93465209,-9.05941936,-9.113319912,-9.003335872,-8.978145135,-9.086524616,-9.134449442,-8.998521691,-8.922896192,-8.93264795,-8.872740288,-8.736825992,-8.754142855,-8.905624362,-8.938741983,-8.785705128,-8.752026231,-8.864815168,-8.891455083,-8.74793653,-8.717892418,-8.839890032,-8.882690731,-8.733998424,-8.675727384,-8.791086703,-8.890304898,-8.805137952,-8.759647696
24.927,-8.977432282,-8.928862521,-8.96961687,-9.042342139,-8.995746676,-8.932499633,-8.935789029,-8.998305555,-9.000329469,-8.937761755,-8.92959071,-8.998213094,-9.011959664,-8.94292463,-8.928805448,-9.002015626,-9.033853206,-8.972485697,-8.952734818,-9.023019118,-9.059407082,-8.994683509,-8.952264557,-9.002437448,-9.038781698,-8.978118206,-8.923059919,-8.970459388,-9.064471525,-9.077906874,-9.019459626,-9.001654785,-9.057691535,-9.078473508,-9.051164526,-9.03644146,-9.062669365,-9.017847883,-8.922546203,-8.897236403,-8.988222036,-9.015071871,-8.933810952,-8.889809294,-8.949980573,-8.966216834,-8.897504241,-8.862064754,-8.929889362,-8.965661324,-8.908329154,-8.856230524,-8.918469964,-8.995762897,-8.964665426,-8.877741259
24.951,-8.919471211,-8.899392728,-9.031775561,-9.065116132,-8.910588662,-8.828051545,-8.951926188,-9.058955097,-8.925417265,-8.814526849,-8.929839199,-9.075921597,-8.964652327,-8.818711832,-8.897211817,-9.043050931,-8.973132119,-8.831150542,-8.899847711,-9.04008903,-8.990827447,-8.844063685,-8.885944177,-9.018737977,-9.001500536,-8.863944489,-8.892658433,-9.005653576,-9.005583938,-8.901641716,-8.944213027,-9.044919164,-9.020829396,-8.892469448,-8.915387654,-9.038115801,-9.042318322,-8.863534487,-8.817257741,-8.934855949,-9.00473424,-8.871964483,-8.810805005,-8.915126421,-8.987478578,-8.866637773,-8.80710836,-8.927350371,-9.017275688,-8.899571744,-8.813706005,-8.930219408,-9.046950804,-8.953312059,-8.828739174,-8.893108349
24.976,-9.150664351,-9.190455998,-9.188895847,-9.044815791,-8.924151259,-8.966238663,-9.082528776,-9.035208622,-8.920942554,-8.956731942,-9.075182727,-9.030472526,-8.890452413,-8.896038495,-8.998854986,-8.968864255,-8.833585738,-8.84731205,-8.9796115,-8.987314472,-8.850322666,-8.852957976,-8.999259937,-9.029618562,-8.876037374,-8.857298131,-8.993705574,-9.046441405,-8.900400642,-8.844361729,-8.929170707,-9.017135757,-8.931909661,-8.874009604,-8.93250019,-9.006316919,-8.894872032,-8.790772679,-8.823946551,-8.934411006,-8.885330412,-8.793398089,-8.813811532,-8.915730846,-8.879172571,-8.784752976,-8.796716412,-8.901795912,-8.88768908,-8.789928387,-8.79014401,-8.892686326,-8.904680393,-8.810088581,-8.793507344,-8.873426941
25.0,-9.335865715,-9.323279343,-9.278117304,-9.18391465,-9.032535292,-8.982939708,-9.026241218,-9.071005506,-9.019352835,-9.000631669,-9.031106904,-9.063704859,-9.026432373,-9.00683601,-9.01101677,-9.00503488,-8.952127459,-8.93159974,-8.94726728,-8.960967934,-8.940070793,-8.929796024,-8.950938605,-8.965591038,-8.941394231,-8.92174922,-8.949786572,-8.971542215,-8.953269798,-8.929007147,-8.935095733,-8.937135125,-8.957303808,-8.98620252,-8.995785932,-8.968072784,-8.938528113,-8.914057484,-8.934054094,-8.950866049,-8.948861169,-8.926418835,-8.945789224,-8.956642495,-8.949174262,-8.928273182,-8.953457242,-8.956770674,-8.930966754,-8.904129324,-8.937297206,-8.94821381,-8.930983796,-8.901802523,-8.940761759,-8.957756276
25.024,-9.08090471,-9.21563525,-9.244138957,-9.098998462,-9.035702018,-9.097050276,-9.156509489,-9.088238182,-9.049835838,-9.092805417,-9.152369437,-9.082006139,-9.038718754,-9.076479947,-9.132448611,-9.059125534,-9.015472534,-9.067913557,-9.150356039,-9.07640467,-8.995500771,-9.026223563,-9.134050159,-9.092825646,-9.00127549,-9.002748725,-9.098141894,-9.08292469,-9.028253465,-9.076114117,-9.22530937,-9.20788035,-9.083150857,-9.051425348,-9.18212054,-9.205202699,-9.069375419,-9.00326544,-9.121912852,-9.187486924,-9.097096085,-9.030653394,-9.116606255,-9.171462598,-9.059214764,-8.969341523,-9.037167614,-9.110044119,-9.023264475,-8.94171324,-9.004919607,-9.097042421,-9.026081317,-8.946629484,-8.998739381,-9.094497656
25.049,-9.030630685,-9.085438258,-9.014447838,-8.972065805,-9.004624204,-9.056581369,-8.978944057,-8.943182141,-8.988926793,-9.049810468,-8.97252036,-8.928302433,-8.977059432,-9.046937687,-8.969194249,-8.909337432,-8.962903895,-9.059495119,-8.999379302,-8.918543972,-8.945876256,-9.034554941,-8.998516671,-8.927703969,-8.958918815,-9.030518993,-8.97246947,-8.886051175,-8.926559259,-9.023407489,-8.994176951,-8.919845471,-8.976958916,-9.078400024,-9.027525632,-8.940288805,-9.020158546,-9.133112226,-9.090753021,-8.990899336,-9.04449566,-9.116437313,-9.064015873,-8.959605885,-8.987754649,-9.024093867,-8.973971503,-8.906457183,-8.979165637,-9.0468707,-8.995709895,-8.909558993,-8.986190865,-9.08857805,-9.062157165,-8.956632205
25.073,-9.095178217,-9.218610794,-9.320445165,-9.172861265,-9.060513861,-9.137450763,-9.296759692,-9.196881943,-9.063440827,-9.113763582,-9.286982439,-9.216338735,-9.069147837,-9.096426413,-9.262515001,-9.201807677,-9.039190561,-9.051606941,-9.210126984,-9.180791605,-9.015995153,-9.017777151,-9.198992595,-9.218928437,-9.024388097,-8.96740793,-9.070426222,-9.087530538,-8.967378004,-8.945827411,-9.028457721,-9.039128409,-8.941924025,-8.93263223,-9.005735505,-9.044175133,-8.967263154,-8.943355032,-8.996278099,-9.032584109,-8.959761376,-8.925491163,-8.982455968,-9.04446806,-8.961184623,-8.8798083,-8.925890375,-9.054172079,-9.038052717,-8.96698636,-8.98514443,-9.08100002,-9.053394739,-8.978209904,-8.996163174,-9.083176028
25.098,-8.930921615,-8.980918783,-9.043150021,-8.941120689,-8.859604929,-8.928799552,-9.031106554,-8.955081324,-8.859872725,-8.910140579,-9.02542329,-8.969212445,-8.86769518,-8.910852678,-9.036546402,-8.980490962,-8.845068816,-8.861622261,-9.001701503,-8.989270591,-8.859696291,-8.856652672,-8.997540673,-9.01833456,-8.864985345,-8.758101819,-8.813214153,-8.880564004,-8.832386479,-8.770504986,-8.819683083,-8.848531504,-8.755118648,-8.683674056,-8.761815868,-8.837694919,-8.741987062,-8.625225793,-8.652112382,-8.736189396,-8.713487344,-8.636764031,-8.652048269,-8.723642389,-8.693017272,-8.609889871,-8.605124777,-8.688288912,-8.74044768,-8.765636521,-8.787584786,-8.794832511,-8.775675649,-8.780807667,-8.795048495,-8.796754321
25.122,-8.751228502,-8.747613724,-8.781532271,-8.790802897,-8.731145799,-8.732736528,-8.782236498,-8.786099696,-8.703903064,-8.683375022,-8.734538148,-8.772371559,-8.711802805,-8.68143282,-8.723275906,-8.76424175,-8.714620243,-8.680541185,-8.72420915,-8.774326671,-8.719805406,-8.66704748,-8.697490041,-8.743933513,-8.708391312,-8.649660785,-8.638991497,-8.674369255,-8.710896184,-8.692927485,-8.658942446,-8.664926248,-8.687213108,-8.659294994,-8.626175136,-8.633190365,-8.65427881,-8.609458887,-8.577539527,-8.607361056,-8.650555932,-8.610887139,-8.571668007,-8.58520506,-8.62763273,-8.606277595,-8.591823822,-8.633239639,-8.746383264,-8.834895953,-8.871443481,-8.846829078,-8.84523753,-8.84764623,-8.86368641,-8.844225403
25.146,-9.142338945,-9.188801134,-9.029540699,-8.971220378,-9.126925,-9.208185928,-9.049912507,-8.949609335,-9.057394081,-9.146669683,-9.028203205,-8.933433663,-9.038746504,-9.153813083,-9.049914223,-8.935637973,-9.020367772,-9.153100262,-9.075658319,-8.940267402,-8.987193254,-9.093559594,-9.003217924,-8.857311431,-8.908793104,-9.011930177,-8.890675606,-8.723138968,-8.778222524,-8.964168537,-8.925577308,-8.75069588,-8.771195905,-8.953522518,-8.927773306,-8.740545024,-8.734835976,-8.926114237,-8.962334906,-8.798266373,-8.769119159,-8.935284809,-8.97953431,-8.812036637,-8.743490339,-8.885170039,-8.950973433,-8.83137847,-8.80639845,-8.97588952,-9.053528708,-8.93439536,-8.891941849,-9.016930149,-9.056041242,-8.924175224
25.171,-9.234506711,-9.391448923,-9.310396652,-9.156969525,-9.244154012,-9.438460682,-9.353466521,-9.146821198,-9.198125917,-9.394877378,-9.363593073,-9.169675798,-9.205634057,-9.416717478,-9.447679694,-9.234067065,-9.231862724,-9.423568986,-9.459933332,-9.248112865,-9.214789724,-9.346783583,-9.362862403,-9.197319009,-9.134245171,-9.153280859,-9.080873629,-8.962730194,-9.019211211,-9.166987735,-9.157597802,-9.030791173,-9.060793294,-9.188323393,-9.177733215,-9.04611273,-9.053867997,-9.180971388,-9.185492633,-9.070077417,-9.065294736,-9.18029994,-9.188264632,-9.058992662,-9.003335654,-9.059642465,-9.067213952,-9.027128126,-9.042856519,-9.120592022,-9.114217575,-9.075641166,-9.151066787,-9.237737214,-9.155512741,-9.064930082
