,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
21.289,-7.760153349,-7.731545624,-7.737894678,-7.753375983,-7.708336026,-7.706303419,-7.755377413,-7.732659684,-7.653996114,-7.685933394,-7.775866801,-7.76334214,-7.65760629,-7.654350092,-7.737116297,-7.748505073,-7.66310028,-7.648974105,-7.726863049,-7.770341802,-7.717805959,-7.694471025,-7.745348853,-7.780643735,-7.734875471,-7.701857957,-7.748827587,-7.793383338,-7.753068929,-7.704400158,-7.743075885,-7.804197475,-7.792437358,-7.745635822,-7.768294441,-7.808075519,-7.777653492,-7.712794613,-7.739272707,-7.793328071,-7.773286478,-7.697162011,-7.714313271,-7.77997487,-7.779033996,-7.700670338,-7.708697661
21.313,-7.989783628,-7.984276699,-8.010255274,-7.974130414,-7.892299012,-7.809746109,-7.784432428,-7.818310419,-7.849826222,-7.828545449,-7.794916938,-7.794909649,-7.795867152,-7.75599024,-7.715987375,-7.736204827,-7.764466954,-7.741507677,-7.706638763,-7.746181278,-7.801654828,-7.784612067,-7.725034433,-7.737581248,-7.773173333,-7.74929915,-7.675343608,-7.678398172,-7.734903591,-7.746912688,-7.68343324,-7.675725019,-7.739578031,-7.781922525,-7.725827292,-7.684778335,-7.712043242,-7.755998535,-7.719199717,-7.683229386,-7.702696689,-7.742900223,-7.705542399,-7.662514192,-7.681603006,-7.735582974,-7.710494954
21.338,-8.5005131,-8.475609683,-8.608978665,-8.60034069,-8.296685851,-8.090647863,-8.157173091,-8.260919877,-8.166618899,-8.035792941,-8.122080007,-8.248993646,-8.170495819,-7.992835264,-8.026670083,-8.171550211,-8.164054568,-7.997336519,-8.010335738,-8.179072371,-8.226762446,-8.048488643,-8.002190763,-8.134995726,-8.219450307,-8.062030602,-7.978885531,-8.079946772,-8.184487747,-8.062687642,-7.970397429,-8.061465131,-8.180987918,-8.091412439,-7.98899673,-8.050343471,-8.153336713,-8.083543498,-7.982930194,-8.041259165,-8.164339902,-8.125524788,-8.00375375,-8.029889884,-8.14349542,-8.126559546,-8.003633842
21.362,-8.600330371,-8.473800451,-8.304169083,-8.307368127,-8.369771238,-8.376962448,-8.319965829,-8.316141096,-8.356994537,-8.395400081,-8.326143822,-8.305794782,-8.338965957,-8.376497447,-8.298013558,-8.260544686,-8.295308687,-8.350062517,-8.28563004,-8.262055136,-8.31019524,-8.355036829,-8.283722384,-8.253376046,-8.303823692,-8.352256765,-8.282132834,-8.233456683,-8.28719329,-8.357989106,-8.3058039,-8.239573971,-8.289255171,-8.369129909,-8.3164102,-8.202180938,-8.219390826,-8.328448779,-8.354875361,-8.271688889,-8.297332637,-8.393680808,-8.407232352,-8.301868189,-8.316479136,-8.403820032,-8.419450462
21.387,-8.03982354,-8.068402092,-7.978252924,-7.922363726,-7.992895329,-8.058830199,-8.017498192,-7.944500069,-7.961676609,-8.023615137,-8.010462802,-7.946900626,-7.967011323,-8.039918431,-8.026116218,-7.940943647,-7.936504053,-8.009840509,-8.029964503,-7.97261353,-7.970458867,-8.028719067,-8.032448308,-7.97255599,-7.967146802,-8.032595896,-8.05594576,-8.012852998,-7.996709155,-8.047300493,-8.064867896,-8.031180478,-8.023721404,-8.076056422,-8.078415581,-8.001714997,-7.946060892,-7.999152179,-8.070938825,-8.038338847,-7.959503909,-7.993224751,-8.071032711,-8.046629282,-7.962071303,-7.997271523,-8.088574922
21.411,-8.10866668,-8.0434304,-7.944267706,-7.998710593,-8.069241172,-7.967518243,-7.837917776,-7.874143285,-7.982130331,-7.946588419,-7.850050703,-7.874994906,-7.978198288,-7.958193207,-7.870897275,-7.882338157,-7.977197215,-7.963129877,-7.888556216,-7.91973638,-8.026287877,-7.99805892,-7.888247182,-7.89486693,-8.026383576,-8.061665087,-7.975936903,-7.956845594,-8.052019398,-8.0699501,-7.985552323,-7.957720357,-8.046041693,-8.085415863,-8.003201722,-7.935190301,-7.975514434,-7.996123727,-7.896003167,-7.824892409,-7.8856158,-7.943974132,-7.871401947,-7.803043,-7.871010142,-7.972686979,-7.944524759
21.436,-8.290549698,-8.054885049,-7.966708736,-8.149320582,-8.250108627,-8.051736563,-7.948831149,-8.067492368,-8.155161467,-8.014504435,-7.919399119,-8.028800749,-8.145069241,-8.0349565,-7.919980504,-8.02588145,-8.179959097,-8.092507093,-7.954930094,-8.041316329,-8.215312474,-8.151013238,-7.988503314,-8.030059366,-8.194616085,-8.189301854,-8.052408347,-8.065938978,-8.187946664,-8.194487982,-8.070851753,-8.058652863,-8.172061726,-8.208619379,-8.106748674,-8.076844704,-8.165741263,-8.227613575,-8.174459946,-8.13016263,-8.157228724,-8.191899863,-8.157253442,-8.128052898,-8.169085317,-8.23873598,-8.21764339
21.46,-8.141439815,-8.168864967,-8.237992279,-8.222063035,-8.146004807,-8.150293928,-8.208084618,-8.199265187,-8.135496782,-8.123240053,-8.161290476,-8.156449554,-8.117766514,-8.106990381,-8.15356393,-8.173780878,-8.163555994,-8.146655636,-8.159891686,-8.162983478,-8.168471019,-8.165860285,-8.174586707,-8.163271728,-8.155650518,-8.160096691,-8.171873311,-8.128280379,-8.087264872,-8.091242023,-8.131937606,-8.138848109,-8.122871778,-8.124376285,-8.150330956,-8.142345453,-8.112484271,-8.116271178,-8.180245604,-8.233638125,-8.213340541,-8.159702304,-8.177402849,-8.23903919,-8.23520556,-8.175567568,-8.173391243
21.484,-8.156134025,-8.283017128,-8.570484206,-8.451523983,-8.185318037,-8.209683058,-8.42784407,-8.405158428,-8.18586695,-8.192109023,-8.409281459,-8.432991109,-8.185879806,-8.145328824,-8.371090053,-8.474707399,-8.228721073,-8.144796743,-8.355157819,-8.529505124,-8.298084603,-8.162890806,-8.33210479,-8.527409646,-8.332337895,-8.184585923,-8.373844288,-8.630054934,-8.37583322,-8.126698703,-8.284244065,-8.615776429,-8.452278077,-8.16074165,-8.264688302,-8.587966793,-8.480722272,-8.185334822,-8.25744413,-8.587769827,-8.563934917,-8.292915748,-8.347812667,-8.641702137,-8.607557022,-8.308018433,-8.321584546
21.509,-8.090714351,-8.148794888,-8.129581445,-8.078215935,-8.104477694,-8.153039215,-8.10318788,-7.977861398,-7.971375433,-8.087914796,-8.135599061,-8.012525614,-7.966297168,-8.053702474,-8.111877402,-8.027683036,-7.989348106,-8.064119171,-8.136991108,-8.068834225,-8.024540511,-8.090174805,-8.166465166,-8.092607645,-8.010283346,-8.053634682,-8.149965029,-8.114642901,-8.031524444,-8.05929338,-8.141040855,-8.117145064,-8.035876161,-8.069581225,-8.166481489,-8.154447747,-8.048480378,-8.053430197,-8.14165719,-8.157080487,-8.0793036,-8.089762859,-8.177799898,-8.216300245,-8.14462288,-8.124721575,-8.172762392
21.533,-8.15492584,-8.135726399,-7.929845591,-7.911858664,-8.082369655,-8.088813851,-7.85857135,-7.781023695,-7.967699454,-8.140938912,-7.967910428,-7.834749868,-7.954485979,-8.132486072,-8.025234437,-7.895970715,-7.994674184,-8.17034668,-8.060798648,-7.910284027,-7.9819392,-8.157073883,-8.069216747,-7.907589929,-7.950558724,-8.112915239,-8.051641522,-7.898981395,-7.939557115,-8.123184384,-8.085815983,-7.903815792,-7.914048013,-8.107933575,-8.103589001,-7.894274443,-7.850834554,-8.003709383,-8.024282217,-7.842524083,-7.780824053,-7.90861837,-7.975075887,-7.844333361,-7.785547415,-7.907854973,-7.989851771
21.558,-8.079403164,-8.134012858,-8.096558954,-8.009848909,-7.957781923,-7.901076754,-7.8931433,-7.922464202,-7.959205024,-7.921219968,-7.908312901,-7.918704729,-7.946136759,-7.945164007,-7.974736839,-8.000689964,-7.998125419,-7.959158847,-7.970815834,-7.99657252,-7.993856069,-7.952500568,-7.962448229,-7.998895243,-7.995523422,-7.941135251,-7.943196561,-7.998728566,-8.015946051,-7.951162782,-7.91603252,-7.951311809,-7.978524306,-7.930867915,-7.90104934,-7.933496264,-7.940733736,-7.897478976,-7.886140789,-7.912844558,-7.880805498,-7.839579423,-7.863548361,-7.922467004,-7.890372136,-7.837390006,-7.854620905
21.582,-8.212895688,-8.170650202,-8.22953585,-8.204360874,-7.992506949,-7.8965596,-8.015022996,-8.139962009,-8.005030004,-7.895550304,-7.969138433,-8.062889743,-7.949630665,-7.850406044,-7.944026468,-8.089508467,-8.003826772,-7.87698528,-7.941478203,-8.089975226,-8.020554816,-7.878716934,-7.916963556,-8.05997992,-8.013049792,-7.866472843,-7.887597212,-8.041000269,-8.026545665,-7.879527257,-7.886249563,-8.049044346,-8.055361609,-7.890653913,-7.868841589,-8.017361143,-8.034611933,-7.867192595,-7.829015411,-7.960776566,-7.996995863,-7.851109799,-7.816899526,-7.959063447,-8.022248312,-7.869796019,-7.791725987
21.606,-8.500807917,-8.415563182,-8.453130808,-8.46306106,-8.246794861,-8.109521042,-8.251015667,-8.44604063,-8.2799435,-8.113466294,-8.229485331,-8.414366046,-8.247225824,-8.085665544,-8.211025585,-8.420772932,-8.262639128,-8.085543029,-8.198121044,-8.434341863,-8.298888109,-8.09208401,-8.177919582,-8.420346257,-8.304776653,-8.076537527,-8.146736505,-8.404988387,-8.31935759,-8.087309517,-8.139488315,-8.416497717,-8.4030545,-8.167048293,-8.171357475,-8.386433797,-8.360452391,-8.112805107,-8.091259128,-8.332023631,-8.387008725,-8.128881503,-8.059651578,-8.286254534,-8.414536325,-8.168330251,-8.054741777
21.631,-8.726961894,-8.671188687,-8.682224241,-8.575281033,-8.385052138,-8.23554696,-8.32930994,-8.449872387,-8.408154287,-8.276075381,-8.342188043,-8.447203161,-8.376681916,-8.21329531,-8.251262998,-8.375050272,-8.34868489,-8.199080735,-8.235344982,-8.379308248,-8.366071014,-8.209501601,-8.230195793,-8.366787188,-8.344870267,-8.179824719,-8.182372683,-8.328897357,-8.337509542,-8.17742906,-8.159216385,-8.311162828,-8.350424495,-8.214758984,-8.188195451,-8.334967998,-8.370441256,-8.243819202,-8.197404949,-8.295041339,-8.294963862,-8.165923801,-8.106165886,-8.218404973,-8.282782592,-8.192988665,-8.108406716
21.655,-8.598801536,-8.504385602,-8.588936236,-8.598033542,-8.273267279,-8.095955774,-8.263482769,-8.538028232,-8.341109822,-8.143265258,-8.310823279,-8.580524408,-8.339081735,-8.087198802,-8.232057695,-8.567573972,-8.410331711,-8.124644775,-8.246135866,-8.606885605,-8.490740028,-8.164248354,-8.245458619,-8.613505098,-8.552630139,-8.193268777,-8.238171551,-8.589921523,-8.577835875,-8.210138576,-8.225516191,-8.573517899,-8.64406842,-8.264666056,-8.234623079,-8.544100549,-8.66361304,-8.298937479,-8.198184069,-8.390399337,-8.432191161,-8.126181105,-8.058165877,-8.308621957,-8.435543494,-8.13997495,-8.034574548
21.68,-8.167883887,-8.181249301,-8.283628484,-8.197579491,-7.940682783,-7.81664429,-7.911109652,-8.026510675,-7.934715689,-7.839601063,-7.914741468,-8.013655501,-7.910996602,-7.807110891,-7.891955172,-8.029719768,-7.954224409,-7.823933949,-7.876084512,-8.038944989,-8.009598191,-7.869086896,-7.887125838,-8.036251017,-8.033058083,-7.912788861,-7.925168581,-8.068308744,-8.072693133,-7.94310425,-7.935393936,-8.094282688,-8.155171009,-8.030537056,-7.988679162,-8.11474866,-8.159526055,-8.015540306,-7.954586653,-8.062696697,-8.070727783,-7.902385782,-7.868467319,-8.022675577,-8.077069877,-7.912047905,-7.861711421
21.704,-8.354977419,-8.332976425,-8.333099166,-8.229364288,-7.996329964,-7.869270761,-7.964811255,-8.100777941,-8.009412863,-7.885375768,-7.974483166,-8.094115544,-7.980238407,-7.843562841,-7.933395338,-8.096006135,-8.01316977,-7.847318378,-7.90679114,-8.078863573,-8.031359756,-7.856573486,-7.893094083,-8.063753081,-8.04219168,-7.873461612,-7.907385999,-8.078804931,-8.049600559,-7.87162094,-7.892248687,-8.059264657,-8.065818389,-7.92170743,-7.946060877,-8.087659966,-8.047286935,-7.895174994,-7.916875148,-8.05630339,-8.04234958,-7.888508497,-7.859538694,-7.975381821,-8.013001128,-7.902255231,-7.877602293
21.729,-8.380475384,-8.360179813,-8.217949531,-8.134994109,-8.090334345,-8.02552324,-8.046597088,-8.161811402,-8.180974367,-8.103824703,-8.128959176,-8.240882377,-8.224204914,-8.108679582,-8.131398607,-8.261683735,-8.252734404,-8.104029192,-8.086830258,-8.214092142,-8.237421645,-8.098878861,-8.056865638,-8.167867352,-8.221962385,-8.117292382,-8.076922364,-8.174412682,-8.225884357,-8.127037367,-8.093210956,-8.199014101,-8.275526246,-8.199995452,-8.143863477,-8.176495741,-8.199160399,-8.109354779,-8.026988741,-8.071777097,-8.140315025,-8.066230475,-7.946044259,-7.954534717,-8.061652092,-8.088831699,-8.007095009
21.753,-8.021550119,-8.059435834,-8.096556451,-8.075071006,-8.034278057,-8.07623096,-8.189460707,-8.247181221,-8.246919681,-8.269525359,-8.306834534,-8.316120416,-8.312488248,-8.342728434,-8.356356427,-8.341178269,-8.312556698,-8.33841773,-8.345330052,-8.327218712,-8.30732872,-8.325677459,-8.324233496,-8.320746576,-8.31063159,-8.327639988,-8.340983773,-8.366523186,-8.35357159,-8.326878331,-8.301064056,-8.355571744,-8.461013152,-8.517264974,-8.44783758,-8.414551866,-8.43728147,-8.485947931,-8.447131742,-8.344909998,-8.260489914,-8.281432016,-8.333268169,-8.312323871,-8.228057864,-8.219621763,-8.297138134
21.777,-8.134461731,-8.357749944,-8.587226139,-8.404440582,-8.172417985,-8.19201051,-8.374366889,-8.417820842,-8.258469941,-8.244219938,-8.38298111,-8.403953782,-8.237937198,-8.213459176,-8.368244687,-8.413707368,-8.249127102,-8.18135205,-8.307411488,-8.374192235,-8.229103156,-8.132706404,-8.246803968,-8.339165202,-8.231297839,-8.128790199,-8.236772583,-8.35907274,-8.262523793,-8.127685412,-8.211864661,-8.36648849,-8.34302849,-8.267095496,-8.370243365,-8.436739679,-8.333976851,-8.25244139,-8.361068717,-8.38956316,-8.207895254,-8.108736815,-8.25407037,-8.36195034,-8.21086485,-8.094681973,-8.188516798
21.802,-8.056582303,-8.206903891,-8.219828813,-8.076610151,-7.939414346,-7.884972664,-7.890089681,-7.940710177,-7.96900405,-7.929681203,-7.897186108,-7.93498415,-7.957322627,-7.870765121,-7.799737232,-7.847186487,-7.927132411,-7.881705016,-7.816000175,-7.863809677,-7.958053968,-7.896194873,-7.766956917,-7.771108179,-7.871022078,-7.853661852,-7.750302693,-7.752039198,-7.869742698,-7.882287401,-7.769362782,-7.744536416,-7.876454546,-7.955182953,-7.879460625,-7.848990502,-7.963840237,-8.034376219,-7.935491035,-7.844299967,-7.887113009,-7.917742461,-7.844428109,-7.793098166,-7.865526948,-7.915099122,-7.845903732
21.826,-7.932432041,-7.988182311,-8.030263639,-7.927705681,-7.791883903,-7.739573418,-7.784121235,-7.80513945,-7.782997221,-7.773753918,-7.812212724,-7.812667055,-7.771751773,-7.738370953,-7.743741678,-7.728068706,-7.715319863,-7.75426542,-7.807911349,-7.783244655,-7.720528601,-7.710241386,-7.746116043,-7.734656296,-7.68742249,-7.683366537,-7.717800484,-7.715495561,-7.670877387,-7.669359712,-7.705620107,-7.719601315,-7.684289984,-7.675475309,-7.702346825,-7.726600899,-7.717166339,-7.720525495,-7.72446865,-7.729622175,-7.718296648,-7.714291062,-7.691550911,-7.682773149,-7.68893159,-7.717016364,-7.710139517
21.851,-7.965901298,-8.037579833,-8.039030175,-7.915715563,-7.855598159,-7.985658565,-8.086055725,-7.953197765,-7.832805035,-7.932689122,-8.059222986,-7.968452302,-7.851560193,-7.943070054,-8.040057576,-7.905677208,-7.774167051,-7.874234586,-8.026472192,-7.939873576,-7.788918185,-7.850855864,-8.007432594,-7.955206349,-7.799693953,-7.839857827,-7.995750008,-7.947653516,-7.77720612,-7.802194739,-7.984997493,-7.962651605,-7.780439968,-7.783842777,-7.978628004,-8.002776388,-7.81348859,-7.766430343,-7.916891257,-7.964116396,-7.803907602,-7.740151633,-7.866043741,-7.919531759,-7.789946247,-7.729994925,-7.858209926
21.875,-7.859248161,-7.928036086,-7.846188108,-7.754147525,-7.788884604,-7.84515056,-7.804359508,-7.749416833,-7.794634284,-7.868217013,-7.832096799,-7.758645605,-7.779332029,-7.817718951,-7.751077679,-7.679746167,-7.741420818,-7.826581898,-7.756530102,-7.676966034,-7.77348501,-7.890405196,-7.795693503,-7.685047662,-7.767434334,-7.890627449,-7.80330772,-7.684104365,-7.776645701,-7.934503075,-7.845808179,-7.69300073,-7.763278736,-7.950952736,-7.917079794,-7.749804899,-7.773902298,-7.939022747,-7.917767427,-7.719349337,-7.691519024,-7.863010922,-7.924001862,-7.749805432,-7.684487888,-7.847074765,-7.952700381
21.899,-7.872854254,-7.81308122,-7.897370293,-7.993900764,-7.908364102,-7.771524964,-7.775132192,-7.859090841,-7.851233382,-7.780631157,-7.781929111,-7.851701901,-7.85002796,-7.769673233,-7.726838603,-7.751489634,-7.76073182,-7.730695176,-7.735576297,-7.800926586,-7.833244921,-7.794225032,-7.7794757,-7.833550849,-7.859120504,-7.785516364,-7.731306029,-7.835264463,-7.970302411,-7.93215341,-7.801755822,-7.834620982,-7.954617998,-7.949050685,-7.840193379,-7.880873403,-8.023570299,-8.045070857,-7.906922748,-7.88323435,-7.942523001,-7.929751808,-7.84648631,-7.872987671,-7.957996269,-7.961402811,-7.865148502
21.924,-8.232047926,-8.140116874,-8.219157575,-8.33103336,-8.219200777,-8.101969528,-8.208880287,-8.351149351,-8.198318612,-8.043882082,-8.159979116,-8.37109938,-8.253198833,-8.050305629,-8.117240853,-8.326122106,-8.247274735,-8.042270742,-8.101835213,-8.344207254,-8.291090207,-8.024988043,-7.994659112,-8.198953878,-8.214865936,-7.976168365,-7.942752251,-8.178614177,-8.250680992,-8.005067943,-7.951592573,-8.181064439,-8.273997679,-8.021678346,-7.940587059,-8.171956829,-8.315532836,-8.061363983,-7.960516446,-8.194956787,-8.377693175,-8.07739046,-7.865741188,-8.016423477,-8.269296545,-8.082742354,-7.85953489
21.948,-7.906062932,-7.84826172,-7.880422588,-7.919095398,-7.868977167,-7.799291137,-7.830049787,-7.880999615,-7.856387467,-7.800214309,-7.790642559,-7.79522445,-7.76786287,-7.746740912,-7.774582366,-7.80033346,-7.797339362,-7.80328686,-7.812701648,-7.792632162,-7.768738255,-7.767135975,-7.762545168,-7.735143542,-7.723296023,-7.749108456,-7.766385304,-7.746838365,-7.729301584,-7.748941036,-7.780635377,-7.794559492,-7.788093892,-7.791075913,-7.82295516,-7.823801913,-7.787968643,-7.76821935,-7.796166393,-7.819554579,-7.789850151,-7.730927132,-7.716214299,-7.730162178,-7.702685075,-7.649439698,-7.657201104
21.973,-7.700905082,-7.731337784,-7.773135475,-7.749357194,-7.707490053,-7.725836414,-7.768953414,-7.770967102,-7.732580658,-7.724256548,-7.736309827,-7.705787976,-7.621011095,-7.592199215,-7.62652718,-7.654367804,-7.613746363,-7.602932915,-7.668038958,-7.749469554,-7.713837915,-7.660815443,-7.682740015,-7.738671531,-7.71080745,-7.65985083,-7.684764445,-7.746165454,-7.727190582,-7.675230077,-7.718421158,-7.849375918,-7.904354692,-7.850303738,-7.819319479,-7.88494728,-7.920709776,-7.855516912,-7.788446532,-7.820010763,-7.86520726,-7.844106032,-7.802724628,-7.825445106,-7.859461608,-7.835394239,-7.809682999
21.997,-7.59358234,-7.726095654,-7.776810218,-7.641389278,-7.613440194,-7.775105419,-7.864204445,-7.691623559,-7.606368759,-7.753946686,-7.861356102,-7.686694251,-7.589776527,-7.705694411,-7.791643586,-7.641706096,-7.55813854,-7.688036387,-7.845942737,-7.76180601,-7.682859248,-7.792285182,-7.91251484,-7.797331593,-7.688750374,-7.793213537,-7.935306852,-7.829367766,-7.692661539,-7.781256032,-7.936413849,-7.863976837,-7.765961476,-7.881281994,-8.032516387,-7.907727355,-7.765973752,-7.873897395,-8.071661816,-7.976776316,-7.803666015,-7.898310952,-8.120603723,-8.037845766,-7.829363677,-7.889234358,-8.133388356
22.021,-7.847731162,-7.950313013,-7.905654291,-7.785950388,-7.789629728,-7.942127738,-7.965163977,-7.810412203,-7.765591122,-7.903485761,-7.961396624,-7.830003405,-7.778189942,-7.91892059,-7.988823761,-7.827952091,-7.761369436,-7.907751874,-8.016314897,-7.892601982,-7.809163419,-7.925913839,-8.066621702,-7.960638516,-7.820274238,-7.880622423,-8.03011185,-7.963954377,-7.818378881,-7.858388815,-8.021717115,-7.988041336,-7.837495328,-7.874894776,-8.059916229,-8.027451665,-7.841537645,-7.855713347,-8.06565779,-8.089696173,-7.902423614,-7.86888411,-8.046260888,-8.074746248,-7.865757776,-7.803230614,-8.003140087
22.046,-7.665564517,-7.542143806,-7.43557348,-7.526882887,-7.642058657,-7.530978787,-7.386182342,-7.437645155,-7.573390955,-7.533754095,-7.405191436,-7.440576174,-7.592050341,-7.585868333,-7.437752598,-7.427927723,-7.535533781,-7.548782666,-7.444496231,-7.435659147,-7.539682204,-7.558900057,-7.461959752,-7.459205155,-7.583357794,-7.604753829,-7.48628253,-7.450837896,-7.54824861,-7.563719497,-7.458514973,-7.40871287,-7.491270822,-7.538078034,-7.476478347,-7.429508605,-7.490560429,-7.53004737,-7.484879084,-7.44430531,-7.492876384,-7.527104735,-7.485921217,-7.431326403,-7.451248948,-7.471343111,-7.444851222
22.07,-7.42549781,-7.452242338,-7.560911702,-7.581370879,-7.54426437,-7.565945525,-7.602005543,-7.504865399,-7.432857437,-7.501027982,-7.586659487,-7.510986079,-7.426699161,-7.474350808,-7.55682285,-7.498122992,-7.428926473,-7.474177506,-7.539703273,-7.492448258,-7.424934118,-7.479370355,-7.560946702,-7.516217872,-7.419051163,-7.453342957,-7.5647236,-7.572671362,-7.468402,-7.457545036,-7.517266787,-7.519750675,-7.451135033,-7.478628507,-7.552612756,-7.521940806,-7.416048721,-7.432486824,-7.516926106,-7.519029426,-7.427181397,-7.431099266,-7.491876784,-7.475979054,-7.389277981,-7.413045199,-7.506536977
22.095,-7.740056459,-7.665114538,-7.695706572,-7.747066991,-7.647161071,-7.54160487,-7.518873754,-7.518132942,-7.459844739,-7.419510416,-7.433814905,-7.47147456,-7.446282411,-7.392097164,-7.376650681,-7.436540551,-7.463741792,-7.426718678,-7.397215543,-7.451338427,-7.507504431,-7.485397327,-7.418931929,-7.423749036,-7.461351809,-7.440233201,-7.377966019,-7.399716053,-7.469348297,-7.458953895,-7.383164882,-7.39297206,-7.487035462,-7.516001452,-7.415207935,-7.371724782,-7.442865466,-7.49159115,-7.407058829,-7.349396466,-7.424284749,-7.502271021,-7.414706152,-7.320017192,-7.388650873,-7.521687701,-7.489202064
22.119,-7.836781473,-7.881214077,-7.935173254,-7.896929612,-7.80928479,-7.714896831,-7.710351843,-7.793420584,-7.865202369,-7.783935878,-7.659748157,-7.625349254,-7.660273798,-7.609463052,-7.545226929,-7.550339115,-7.621171315,-7.590534934,-7.546066833,-7.592583713,-7.714967089,-7.676078082,-7.600902241,-7.608357145,-7.69188248,-7.651190924,-7.602420826,-7.619950077,-7.695859188,-7.650780219,-7.581868115,-7.594788953,-7.700379029,-7.698143739,-7.630631596,-7.616474646,-7.705316816,-7.706263994,-7.631938,-7.595980706,-7.660999553,-7.668494939,-7.597530593,-7.565019119,-7.634696791,-7.678478043,-7.628936536
22.144,-7.730188835,-7.841065841,-7.878695153,-7.776586192,-7.750603246,-7.915927793,-8.022986837,-7.917001749,-7.855486206,-7.956120899,-8.03341769,-7.912539727,-7.792863036,-7.836600366,-7.922967839,-7.888506327,-7.798924418,-7.834843186,-7.933038645,-7.92223424,-7.815815873,-7.83032381,-7.914632603,-7.889776451,-7.7467802,-7.726807606,-7.823940063,-7.872983134,-7.757292795,-7.702255777,-7.75341079,-7.809618157,-7.754157965,-7.713949838,-7.748137005,-7.817020297,-7.789139583,-7.732704944,-7.738151353,-7.80294952,-7.786640027,-7.731924843,-7.732490602,-7.791020505,-7.785695204,-7.736110409,-7.735103227
22.168,-7.78369114,-7.84364486,-7.906219407,-7.820318033,-7.770416893,-7.859827104,-7.919645044,-7.796332057,-7.754767083,-7.928429894,-8.003863359,-7.839083364,-7.744196694,-7.874041962,-7.956408509,-7.830598145,-7.739904027,-7.877596508,-7.97485582,-7.849287215,-7.737986557,-7.856264082,-7.956903173,-7.828437878,-7.687670961,-7.755822739,-7.846799018,-7.791742697,-7.728668222,-7.81724347,-7.891684184,-7.809326078,-7.725948671,-7.808206205,-7.909528437,-7.840640449,-7.73596045,-7.796664062,-7.912223427,-7.854779579,-7.740496861,-7.780519818,-7.900987924,-7.855504959,-7.733379576,-7.760256137,-7.898212957
22.192,-7.997892243,-8.110314362,-8.244859971,-8.119995234,-7.959895659,-7.909426795,-7.861954411,-7.772328906,-7.759074271,-7.822697756,-7.845666179,-7.771503518,-7.743510328,-7.789757867,-7.828766869,-7.770457411,-7.749862772,-7.790488974,-7.843774236,-7.801340814,-7.780419814,-7.814774557,-7.862138367,-7.806481097,-7.778131165,-7.811105361,-7.841261541,-7.76428286,-7.745963504,-7.821942868,-7.870440852,-7.780259968,-7.739678896,-7.808772369,-7.876527018,-7.791235075,-7.722435229,-7.781863794,-7.863752427,-7.803583271,-7.726855848,-7.774326142,-7.863070392,-7.823721686,-7.744228777,-7.771703853,-7.826530155
22.217,-8.166598626,-8.203829131,-8.017165884,-7.96946207,-8.145448176,-8.123536137,-7.806631841,-7.691320432,-7.921494979,-8.124366566,-7.883945944,-7.706423338,-7.907722704,-8.155900585,-7.937926017,-7.710502751,-7.839456262,-8.096257009,-7.96580182,-7.757541717,-7.862511419,-8.108785165,-7.996220857,-7.769494515,-7.846968454,-8.098312137,-8.010594823,-7.77381306,-7.813364162,-8.043821174,-7.984438009,-7.752535032,-7.777961981,-8.03956398,-8.02604869,-7.778350342,-7.767987668,-8.020510441,-8.044836329,-7.788815661,-7.742986707,-7.982590199,-8.053352873,-7.833792961,-7.774884405,-7.981496828,-8.038915209
22.241,-8.116825887,-8.098444808,-8.072438448,-8.105611086,-8.148616088,-8.080902931,-7.900792676,-7.821687797,-7.918437775,-8.060323094,-7.974610794,-7.869413418,-7.914356309,-8.034868508,-7.95814978,-7.857731282,-7.905688705,-8.048919519,-8.013152075,-7.922235706,-7.94862468,-8.070082217,-8.028467355,-7.939026862,-7.960811009,-8.088349907,-8.022646362,-7.892132051,-7.936317332,-8.092468982,-7.983100298,-7.78312251,-7.834201291,-8.031185142,-7.970616099,-7.764695815,-7.799845968,-8.010244502,-7.988208391,-7.767365822,-7.743383695,-7.89700515,-7.900186047,-7.709589371,-7.704074315,-7.899500833,-7.947270075
22.266,-8.043461196,-8.157238279,-8.190861292,-8.079151597,-8.028774116,-8.075361911,-7.974427209,-7.774653703,-7.728025686,-7.875193994,-7.922624111,-7.768531426,-7.700065889,-7.820023072,-7.893264624,-7.774358624,-7.699681256,-7.799729307,-7.905098912,-7.844347283,-7.776713446,-7.825859478,-7.893487692,-7.840789809,-7.779023742,-7.79224083,-7.823505744,-7.749183086,-7.651406748,-7.634887083,-7.673019568,-7.625735252,-7.547809039,-7.571317945,-7.655024483,-7.634602113,-7.552049719,-7.556974672,-7.637945235,-7.618882933,-7.504991649,-7.462393294,-7.538555171,-7.577638278,-7.505952894,-7.470884195,-7.553983419
