,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
27.734,-9.63091708,-9.652358224,-9.651627955,-9.448397021,-9.232054851,-9.174611855,-9.297987932,-9.376471521,-9.226954858,-9.106842029,-9.209846036,-9.370044359,-9.27350045,-9.123452081,-9.193747957,-9.355787806,-9.291887876,-9.157622988,-9.218090606,-9.402265016,-9.36435718,-9.226693103,-9.263344138,-9.427725261,-9.396655646,-9.25579918,-9.282060599,-9.486189347,-9.491079365,-9.308607338,-9.290402986,-9.489222065,-9.521444521,-9.307459158,-9.254432966,-9.451805938,-9.538054528,-9.329825612,-9.256272951,-9.426592585,-9.516603505,-9.329880245,-9.255770109,-9.423502144,-9.541731474,-9.352696745,-9.245305998,-9.390443528,-9.537892027,-9.350681161,-9.208723884,-9.336686827,-9.523224421,-9.369800675,-9.201309286,-9.293442787,-9.488140372,-9.368657578,-9.184803582,-9.253185153,-9.461497933,-9.401963702,-9.224304947,-9.284569735,-9.508877476,-9.450147776,-9.223175041,-9.230041026,-9.440607677,-9.418964498,-9.198076938,-9.192694522,-9.415989497,-9.43758819,-9.192331365,-9.182777922,-9.485530692,-9.59509049,-9.267188545,-9.166596878,-9.419065395,-9.498235454,-9.170505793,-9.08241162,-9.372301147,-9.505102939,-9.157590866,-9.034719165,-9.309980575,-9.512358422,-9.189001278,-9.022412614,-9.258273707,-9.500438368,-9.221276193,-9.03624289,-9.258703715,-9.562665817,-9.270251481,-9.012622394,-9.175814225,-9.515790714,-9.317233197,-9.041097845,-9.151692647,-9.48482273,-9.345556652,-9.05471742,-9.127979233,-9.466266945,-9.378116898,-9.064548259,-9.095839894,-9.412280712,-9.367399597,-9.05393434,-9.072039267,-9.466132006,-9.708102871,-9.485681604,-9.439816743,-9.645948884,-9.703508723,-9.52199002,-9.532622491
27.759,-9.436366402,-9.364479803,-9.355699643,-9.207746378,-9.012463612,-8.999091129,-9.147587547,-9.141474969,-8.957435405,-8.895335563,-9.030846549,-9.119400818,-9.005102767,-8.919675094,-9.01535502,-9.09748587,-8.998865547,-8.90732078,-9.002991779,-9.099637435,-9.030901415,-8.954912267,-9.030070295,-9.095996457,-9.038923462,-8.975079364,-9.062107211,-9.149385091,-9.091621712,-8.999391899,-9.05500587,-9.132676918,-9.057748122,-8.947225328,-9.001536435,-9.112325583,-9.063254973,-8.939630162,-8.951373912,-9.041427371,-9.015995304,-8.915720151,-8.932028948,-9.031407971,-9.019099905,-8.91149074,-8.912056817,-9.018279631,-9.022618053,-8.911906553,-8.890006792,-8.992131303,-9.02071614,-8.916241699,-8.871693971,-8.965275204,-9.017128404,-8.925071181,-8.864016751,-8.951882597,-9.034878056,-8.970365159,-8.887587236,-8.9498773,-9.031223899,-8.978923508,-8.889961584,-8.942600651,-9.03490875,-9.002759318,-8.893787889,-8.896020571,-8.9638185,-8.930834278,-8.817133099,-8.830553332,-8.964760413,-9.038869311,-8.944785706,-8.916479647,-9.006204121,-9.038239089,-8.898956848,-8.825742829,-8.898969788,-8.952635052,-8.859539646,-8.802757244,-8.888058895,-8.954205195,-8.874257943,-8.802477799,-8.876949239,-8.952371416,-8.895830071,-8.820222223,-8.896600311,-8.972074294,-8.898071998,-8.785888594,-8.846522257,-8.955124738,-8.925212259,-8.808026864,-8.843042986,-8.937245683,-8.916126067,-8.80562585,-8.835120299,-8.934551337,-8.928732195,-8.817782351,-8.831253658,-8.932822799,-8.943611501,-8.840507011,-8.868210236,-9.08051038,-9.286559872,-9.225853194,-9.128096305,-9.20016181,-9.360929956,-9.351153095,-9.253386171
27.783,-9.659641763,-9.660301092,-9.629341802,-9.585911659,-9.487211131,-9.411424399,-9.476214215,-9.603084146,-9.440170414,-9.234139014,-9.29772433,-9.553715341,-9.489944276,-9.257634898,-9.28668944,-9.544900884,-9.50316316,-9.258490523,-9.255274259,-9.532627093,-9.570344582,-9.312874141,-9.257909493,-9.50494774,-9.579449658,-9.338113666,-9.239378446,-9.460061433,-9.573276006,-9.354712797,-9.218333468,-9.387034329,-9.497863763,-9.303397281,-9.172150133,-9.344399457,-9.502653913,-9.331552772,-9.168674489,-9.275696772,-9.403092909,-9.291946698,-9.161894816,-9.254610285,-9.370638106,-9.270684604,-9.142054018,-9.225651807,-9.365362845,-9.285534156,-9.137143791,-9.185620535,-9.327552702,-9.277666175,-9.141988989,-9.174006035,-9.308770098,-9.25764507,-9.104230122,-9.115929402,-9.266756571,-9.244522994,-9.09926099,-9.096852854,-9.25699393,-9.263748295,-9.118794412,-9.093505163,-9.251819412,-9.299598722,-9.161716605,-9.049255021,-9.066517094,-9.069221196,-8.999708584,-8.959490939,-9.047583014,-9.13093848,-9.081915346,-8.997626993,-9.064877933,-9.134914663,-9.066442044,-8.969194927,-9.038277948,-9.109673529,-9.04207321,-8.94033505,-9.002162351,-9.092647404,-9.041658616,-8.938540158,-8.990579084,-9.093563949,-9.053439234,-8.942283933,-8.9718627,-9.074565031,-9.038262912,-8.922685969,-8.949281784,-9.078453085,-9.05848179,-8.916406907,-8.91747198,-9.060523448,-9.064462077,-8.915280885,-8.891889554,-9.036467055,-9.059776468,-8.910441818,-8.875426626,-9.032390122,-9.089685315,-8.963903653,-8.913682312,-9.041489989,-9.146636896,-9.121096172,-9.089171479,-9.118167766,-9.147131325,-9.196496386,-9.228010442
27.808,-9.751915399,-9.751072225,-9.710975491,-9.622919787,-9.573059651,-9.544234568,-9.586051291,-9.569930231,-9.449881124,-9.321538198,-9.365577648,-9.466829753,-9.429156907,-9.308817738,-9.348837427,-9.48410211,-9.487392658,-9.366083908,-9.376163124,-9.451457416,-9.405624589,-9.27930859,-9.274026177,-9.337920931,-9.332777899,-9.26099078,-9.276096402,-9.336596286,-9.327433032,-9.244203303,-9.249149543,-9.326476012,-9.334694724,-9.258744621,-9.252019911,-9.330839869,-9.347658958,-9.267289431,-9.23246623,-9.283413495,-9.283781666,-9.213473185,-9.183488699,-9.248468025,-9.28474065,-9.228517613,-9.183986381,-9.238694753,-9.285405945,-9.236474452,-9.1776122,-9.212176341,-9.269556021,-9.238206134,-9.17690713,-9.203443576,-9.254818498,-9.21690493,-9.150689467,-9.170564137,-9.218828061,-9.19939811,-9.148987729,-9.16501641,-9.210762009,-9.195427439,-9.160220762,-9.192436028,-9.25601986,-9.230243503,-9.145279934,-9.084769597,-9.067341067,-9.057791155,-9.064595241,-9.118516379,-9.164167726,-9.175133743,-9.131733536,-9.136450675,-9.161219131,-9.168142326,-9.128588438,-9.137780296,-9.159696072,-9.164499823,-9.113003221,-9.103764506,-9.136735115,-9.177215126,-9.132312476,-9.108972645,-9.127415344,-9.169109721,-9.129378252,-9.105470627,-9.124009703,-9.186424698,-9.171352516,-9.115048232,-9.07549997,-9.106491572,-9.103804069,-9.068347075,-9.049694069,-9.101999235,-9.115340692,-9.079441883,-9.059966568,-9.098098741,-9.100032232,-9.053509594,-9.018705947,-9.040207207,-9.069442414,-9.060856373,-9.043964263,-9.071177004,-9.148459736,-9.197376386,-9.191747631,-9.156936902,-9.194635298,-9.296398249,-9.364754305
27.832,-9.493108921,-9.446198634,-9.357092209,-9.325856092,-9.312441884,-9.287031762,-9.269768303,-9.277336251,-9.235315322,-9.130398528,-9.106505391,-9.183577386,-9.224512001,-9.145236159,-9.100824318,-9.154836512,-9.204155853,-9.148947528,-9.104992339,-9.147976946,-9.203317655,-9.159141453,-9.091060873,-9.106458507,-9.17211319,-9.149714509,-9.082328726,-9.088941754,-9.158972284,-9.155628021,-9.085812568,-9.084551981,-9.156526275,-9.162375962,-9.085474947,-9.073185111,-9.142482775,-9.150394449,-9.057722264,-9.036003492,-9.137651462,-9.186299569,-9.079875714,-9.025348859,-9.123358547,-9.218897742,-9.137496212,-9.05293924,-9.11595849,-9.216704819,-9.138549179,-9.024815815,-9.065076216,-9.188289239,-9.141311092,-9.010058586,-9.032227495,-9.181620237,-9.171612882,-9.031523526,-9.026170983,-9.164166189,-9.170788294,-9.034264086,-9.015699955,-9.159645443,-9.209771202,-9.088027137,-9.037831792,-9.143907203,-9.183227208,-9.054146476,-8.992885914,-9.075411197,-9.129230228,-9.08336428,-9.123514407,-9.291602155,-9.351696058,-9.205873118,-9.147317981,-9.253579346,-9.302276589,-9.164894854,-9.083035181,-9.13069441,-9.147237193,-9.066188925,-9.072864706,-9.193055045,-9.237533052,-9.116073053,-9.067028717,-9.14638569,-9.226410368,-9.147580884,-9.108346983,-9.187793154,-9.247802632,-9.112817658,-9.023232356,-9.102556474,-9.237849504,-9.146716787,-9.031426166,-9.071011055,-9.197255278,-9.129711206,-9.014060497,-9.050034119,-9.20189172,-9.166125674,-9.017507662,-8.99522842,-9.120904455,-9.136536225,-9.024973733,-9.021673002,-9.19112905,-9.282161943,-9.154882445,-9.072434194,-9.217607672,-9.429757479,-9.382566006
27.856,-9.316028053,-9.290881083,-9.206109245,-9.236512086,-9.294112094,-9.212007532,-9.10610849,-9.157837943,-9.255560332,-9.197056485,-9.056593679,-9.075537087,-9.189153999,-9.181723847,-9.053552093,-9.063676335,-9.168912112,-9.170378892,-9.062219304,-9.069830776,-9.166344161,-9.172742052,-9.059725361,-9.059465119,-9.153433084,-9.17978973,-9.071322932,-9.044448005,-9.115369634,-9.142162931,-9.046366897,-9.004239571,-9.059451449,-9.083712813,-9.004545482,-8.970016653,-9.029180379,-9.057136418,-9.000776439,-8.975150917,-9.044901356,-9.093465488,-9.03446291,-8.978919237,-9.042226415,-9.142921125,-9.147819108,-9.118671199,-9.175797168,-9.238672967,-9.181510791,-9.101652688,-9.14084737,-9.208632429,-9.158249546,-9.065231615,-9.100031327,-9.206028553,-9.20810241,-9.104556839,-9.103831962,-9.192010076,-9.200864181,-9.102626584,-9.102006466,-9.21379508,-9.25142945,-9.143774244,-9.115203929,-9.213464354,-9.261525548,-9.163161042,-9.12861863,-9.239844064,-9.307465788,-9.214510287,-9.219203336,-9.374464621,-9.43458595,-9.281159193,-9.231951801,-9.365706589,-9.433533362,-9.270555739,-9.182848896,-9.253127489,-9.289850981,-9.165222074,-9.124652579,-9.26192671,-9.33702801,-9.177955673,-9.084721398,-9.209398363,-9.322901924,-9.218148976,-9.127215719,-9.202915295,-9.249798015,-9.118011815,-9.035423619,-9.135169279,-9.224479705,-9.165081706,-9.095571852,-9.160231653,-9.215697081,-9.155222105,-9.076508911,-9.127685196,-9.187814886,-9.135004993,-9.054660257,-9.110735946,-9.194019793,-9.166144405,-9.075600463,-9.089351012,-9.157992401,-9.187984349,-9.169572611,-9.203482462,-9.23791537,-9.237286854,-9.221347363
27.881,-9.124495234,-9.229370692,-9.310493357,-9.167105301,-9.07225088,-9.168431424,-9.302525903,-9.206968346,-9.110517339,-9.18513274,-9.321341398,-9.213188138,-9.068776267,-9.106150924,-9.275514927,-9.206718192,-9.051215742,-9.07145912,-9.269245897,-9.265892395,-9.101969558,-9.06867399,-9.237592897,-9.268735825,-9.120150265,-9.083220496,-9.230713734,-9.253913551,-9.099052732,-9.058862648,-9.204167434,-9.265727191,-9.125671987,-9.052879842,-9.131049775,-9.15575476,-9.047871536,-9.016369081,-9.111685942,-9.161180332,-9.066092515,-9.042588342,-9.124729805,-9.135800558,-9.023345537,-9.011107415,-9.147044002,-9.246045332,-9.165077224,-9.120509891,-9.203113219,-9.265792868,-9.169102927,-9.115506821,-9.187875173,-9.256089776,-9.183234369,-9.144335223,-9.202131496,-9.256141626,-9.177766198,-9.135217455,-9.205121206,-9.282070955,-9.214819821,-9.156344937,-9.20428266,-9.278087405,-9.207401697,-9.145712187,-9.208879622,-9.318992335,-9.253062812,-9.146268224,-9.193654445,-9.309168872,-9.282917099,-9.212986648,-9.250327698,-9.320121292,-9.301310033,-9.250366214,-9.263733431,-9.312502872,-9.305102077,-9.274229809,-9.273178541,-9.271404414,-9.265340803,-9.284061858,-9.30963415,-9.299271882,-9.282658113,-9.313400677,-9.364080807,-9.371052494,-9.334095909,-9.337908688,-9.369539671,-9.354890804,-9.319312058,-9.383789788,-9.532775696,-9.545408645,-9.455648837,-9.465638069,-9.593445554,-9.593867329,-9.48752406,-9.467743137,-9.576622088,-9.605119215,-9.524075676,-9.505881259,-9.613993497,-9.641196805,-9.569430357,-9.556429915,-9.707223777,-9.770552352,-9.660997274,-9.579824879,-9.680470508,-9.741920243,-9.654613467
27.905,-9.106623652,-9.104672439,-9.186363344,-9.187615438,-9.11120888,-9.095346402,-9.165226128,-9.203924913,-9.148477096,-9.126020412,-9.16504426,-9.175892824,-9.109592421,-9.084443682,-9.123164818,-9.147170546,-9.090873281,-9.060897403,-9.114145528,-9.208150618,-9.233723056,-9.205131003,-9.172588795,-9.170588487,-9.190174689,-9.18782462,-9.163072665,-9.149584269,-9.172428225,-9.190995268,-9.189883655,-9.179803713,-9.191721161,-9.196368704,-9.182279449,-9.156757528,-9.146367572,-9.142477621,-9.155699523,-9.178469469,-9.197077411,-9.191291157,-9.199485225,-9.22065113,-9.201882412,-9.133131505,-9.109744532,-9.17451647,-9.228087803,-9.178060165,-9.123222722,-9.166104417,-9.222197543,-9.1774799,-9.109985686,-9.14339955,-9.229132971,-9.23616817,-9.165821645,-9.1503057,-9.219187855,-9.239249586,-9.171065399,-9.15178467,-9.230495666,-9.260612264,-9.182396575,-9.130911987,-9.185070093,-9.233439579,-9.195900251,-9.151341151,-9.180640607,-9.2225217,-9.199568501,-9.194409747,-9.288940474,-9.412135307,-9.401222336,-9.321110263,-9.326557537,-9.417460023,-9.423736586,-9.346706027,-9.341573333,-9.412574817,-9.405963737,-9.337244263,-9.346294237,-9.445222433,-9.471964736,-9.387464303,-9.35516625,-9.431032876,-9.479794162,-9.406702348,-9.365800202,-9.413575298,-9.425727124,-9.354352294,-9.355222107,-9.467090752,-9.514981135,-9.428112843,-9.372714012,-9.438324632,-9.526536805,-9.502228573,-9.434803762,-9.455447613,-9.533274593,-9.53701839,-9.487846234,-9.490950992,-9.544418033,-9.541648587,-9.509661701,-9.534893291,-9.560619851,-9.533650903,-9.489605478,-9.494785344,-9.534054406,-9.536322474,-9.503962109
27.93,-9.077203635,-9.090325545,-9.155860883,-9.138942211,-9.035952571,-9.050313398,-9.135921432,-9.156049674,-9.056154685,-9.02786848,-9.079590639,-9.120737473,-9.058401381,-9.03630092,-9.075433842,-9.113362796,-9.069397462,-9.036443362,-9.054485092,-9.151651343,-9.256986222,-9.300314193,-9.275602422,-9.274464067,-9.293556076,-9.274883707,-9.240793551,-9.278716282,-9.3333546,-9.304760982,-9.239682832,-9.257730165,-9.302862159,-9.282530378,-9.236920816,-9.281081979,-9.332401485,-9.282987659,-9.214964268,-9.265555705,-9.338911701,-9.295171836,-9.210401055,-9.25576624,-9.36043065,-9.335285957,-9.240601136,-9.250998404,-9.337916195,-9.321052716,-9.23871733,-9.241827139,-9.331478775,-9.322306562,-9.243195601,-9.243513581,-9.334037209,-9.328170876,-9.24889852,-9.256826116,-9.342830333,-9.336697644,-9.259036205,-9.244773213,-9.319220844,-9.34356689,-9.293144224,-9.28096029,-9.361329666,-9.388801308,-9.335138511,-9.314930086,-9.36017744,-9.335887601,-9.272408192,-9.327590987,-9.520067572,-9.58165136,-9.459263234,-9.413449299,-9.5407591,-9.601308364,-9.485662216,-9.427178994,-9.530341052,-9.579356283,-9.453828444,-9.391064503,-9.518173858,-9.632403846,-9.498114347,-9.393004437,-9.489081751,-9.623002928,-9.511044729,-9.379464737,-9.443722712,-9.580518288,-9.514757849,-9.360550066,-9.350466859,-9.467584328,-9.44959535,-9.308991891,-9.286659765,-9.43515476,-9.487204469,-9.37965781,-9.352631189,-9.467102331,-9.498336973,-9.415148207,-9.394909131,-9.486664317,-9.495987983,-9.421188443,-9.434433087,-9.565382691,-9.576300229,-9.464715109,-9.439177596,-9.556307157,-9.588987229,-9.504369808,-9.50313729
27.954,-9.253063946,-9.429980081,-9.423621332,-9.194683524,-9.144752258,-9.296512133,-9.385179087,-9.229443658,-9.165830871,-9.260985195,-9.333533369,-9.217643837,-9.165318266,-9.259602004,-9.348013698,-9.232959862,-9.161983221,-9.264130049,-9.429373139,-9.399322514,-9.358717829,-9.440008776,-9.524825215,-9.457866712,-9.367673109,-9.390539578,-9.478494403,-9.457763976,-9.370674665,-9.377994349,-9.458752091,-9.44572651,-9.370231837,-9.370741053,-9.449483235,-9.457477754,-9.401711932,-9.395419347,-9.439720559,-9.439308518,-9.409333476,-9.411404379,-9.43506734,-9.408943076,-9.395559447,-9.446887265,-9.489654926,-9.445075142,-9.403970784,-9.426858196,-9.435877932,-9.396331628,-9.355387447,-9.387183033,-9.419463526,-9.403690993,-9.346927682,-9.33553542,-9.357211283,-9.388965581,-9.413756892,-9.424325398,-9.396865058,-9.385025499,-9.400729058,-9.422496188,-9.409854665,-9.396391156,-9.393725485,-9.401815903,-9.387813489,-9.370291475,-9.352376395,-9.331362727,-9.27864796,-9.251489018,-9.317353137,-9.379464131,-9.303510836,-9.229441415,-9.303721365,-9.419789094,-9.352906709,-9.244228949,-9.291560611,-9.400883606,-9.343272742,-9.234099828,-9.281766313,-9.405351471,-9.368724886,-9.263583757,-9.301842694,-9.430410774,-9.409220869,-9.294198038,-9.325456259,-9.48598717,-9.497366056,-9.358604699,-9.3340306,-9.427177011,-9.406380079,-9.276807365,-9.270154508,-9.404848301,-9.435220779,-9.32203745,-9.306124268,-9.434193795,-9.485372904,-9.373963942,-9.341051688,-9.453067825,-9.502841538,-9.390022947,-9.337639312,-9.453567315,-9.586486899,-9.535735467,-9.462986178,-9.510169462,-9.592701179,-9.569834332,-9.539105122
27.979,-9.641780717,-9.767279805,-9.822445074,-9.677787894,-9.568884407,-9.670463422,-9.798924652,-9.720379676,-9.58000875,-9.655577528,-9.75904358,-9.683442995,-9.560599007,-9.63386792,-9.763827979,-9.736637733,-9.622670638,-9.66813319,-9.810488105,-9.820824519,-9.669368105,-9.624847954,-9.712721744,-9.689147587,-9.54076764,-9.525811191,-9.646899257,-9.67086527,-9.558145244,-9.51877796,-9.613577052,-9.656119777,-9.566237263,-9.516005794,-9.597623402,-9.658018059,-9.610275152,-9.571020658,-9.661616399,-9.732081219,-9.677356279,-9.606175465,-9.650921779,-9.703715502,-9.663302009,-9.604619849,-9.664420688,-9.731532529,-9.664147756,-9.568834628,-9.595384227,-9.643582345,-9.610960716,-9.553506002,-9.595215144,-9.648505034,-9.627475535,-9.569130969,-9.582462657,-9.632444113,-9.662790885,-9.663288297,-9.672307513,-9.656026988,-9.647279238,-9.657585602,-9.666349434,-9.63785315,-9.606325486,-9.62685593,-9.663343889,-9.648948738,-9.591583121,-9.613428883,-9.663364071,-9.649175632,-9.614392747,-9.706780217,-9.850021041,-9.820845261,-9.678991419,-9.688433555,-9.8298903,-9.86218796,-9.722283787,-9.687176103,-9.794937442,-9.843944454,-9.724315874,-9.671078691,-9.753483197,-9.82146151,-9.742251526,-9.709331391,-9.770302176,-9.827892405,-9.783174333,-9.783564777,-9.848796066,-9.883638242,-9.813010048,-9.763005412,-9.758832276,-9.767513697,-9.765635671,-9.765295069,-9.769516923,-9.768023785,-9.742686571,-9.732685672,-9.734411299,-9.734416684,-9.719098802,-9.70925459,-9.717021179,-9.73532063,-9.727412944,-9.713276229,-9.758970494,-9.842630824,-9.841333392,-9.73203601,-9.717779379,-9.837991662,-9.888421431
28.003,-9.545529033,-9.59658199,-9.595517701,-9.549014629,-9.502381028,-9.510940385,-9.535099346,-9.534979366,-9.497199407,-9.49697451,-9.529357511,-9.524235967,-9.468414461,-9.454922487,-9.502143013,-9.515703755,-9.477966408,-9.464362079,-9.517677344,-9.56559745,-9.526841908,-9.453125389,-9.476195085,-9.561423781,-9.555106036,-9.479711991,-9.517092335,-9.650080591,-9.641056954,-9.52249871,-9.517698227,-9.650135003,-9.678109435,-9.565991235,-9.52632868,-9.653819648,-9.707702391,-9.613097953,-9.544610295,-9.645603618,-9.72937248,-9.646543792,-9.542088084,-9.614900294,-9.719573933,-9.641755925,-9.504284618,-9.558009877,-9.708225255,-9.66441662,-9.502157241,-9.509240758,-9.645101537,-9.645892295,-9.501191113,-9.49078941,-9.624435877,-9.632322508,-9.480407999,-9.444337821,-9.59441272,-9.693529465,-9.598842552,-9.565636084,-9.719263457,-9.800158925,-9.655310651,-9.562841604,-9.686869589,-9.768125797,-9.638101708,-9.536597374,-9.668607117,-9.783030877,-9.685811667,-9.599662483,-9.777373795,-9.985021937,-9.895048307,-9.767822115,-9.894480707,-10.0947796,-9.992458827,-9.821342114,-9.919747425,-10.13777256,-10.04735395,-9.840611013,-9.904358852,-10.10050584,-9.984265333,-9.768354984,-9.844042786,-10.09041025,-10.02937998,-9.805640296,-9.86278773,-10.1180639,-10.05976544,-9.794170308,-9.785635274,-10.01353831,-10.01231067,-9.770566738,-9.742034654,-9.976231167,-10.03125739,-9.794836112,-9.730293581,-9.935889072,-10.02490022,-9.797918716,-9.683529545,-9.845096467,-9.962669418,-9.787176632,-9.672474633,-9.814801322,-10.00297448,-9.894748526,-9.737895313,-9.820806293,-9.990357038,-9.919959838,-9.744251427
28.027,-9.459172853,-9.507559338,-9.54040807,-9.4417489,-9.347296666,-9.34833276,-9.443197255,-9.412809005,-9.345743793,-9.344911136,-9.442128922,-9.416547862,-9.334607642,-9.311650562,-9.411702522,-9.415379549,-9.329470373,-9.307989155,-9.493978101,-9.63287179,-9.558101798,-9.437975708,-9.490399328,-9.599610566,-9.620294529,-9.582873778,-9.674469461,-9.784457834,-9.710503564,-9.601421998,-9.653622017,-9.766038758,-9.728933913,-9.627682939,-9.655002824,-9.75477884,-9.736278132,-9.644065126,-9.667898503,-9.787543538,-9.791324795,-9.70215606,-9.688336207,-9.753453357,-9.696487493,-9.566463359,-9.545245283,-9.659566189,-9.681688362,-9.582696951,-9.53575278,-9.630284165,-9.648455882,-9.546681146,-9.497305175,-9.606696254,-9.652025643,-9.528636569,-9.421897343,-9.503063972,-9.583833163,-9.538535614,-9.448134575,-9.530167421,-9.660861325,-9.630870572,-9.518970226,-9.602820727,-9.708749564,-9.630623389,-9.458825003,-9.490560452,-9.61942937,-9.607245058,-9.436488142,-9.453511418,-9.641241356,-9.652503267,-9.448362754,-9.406364551,-9.618175282,-9.707315601,-9.49359077,-9.402765793,-9.583427347,-9.699297319,-9.505042433,-9.386864168,-9.524035642,-9.625678467,-9.462588459,-9.354646672,-9.490681237,-9.620683768,-9.492722012,-9.378312932,-9.474977509,-9.560499694,-9.423104531,-9.298199756,-9.397672807,-9.550862274,-9.461852139,-9.341400077,-9.43561844,-9.59453412,-9.502368911,-9.349102671,-9.411391525,-9.580797718,-9.518815594,-9.359019956,-9.38316565,-9.535423044,-9.513312512,-9.377520936,-9.385711802,-9.565172568,-9.631536669,-9.511697825,-9.457416339,-9.564016945,-9.617511343,-9.51782297,-9.458799508
28.052,-9.443310206,-9.436374462,-9.466214739,-9.4412334,-9.357942002,-9.351105903,-9.383028016,-9.389337127,-9.342406644,-9.351741198,-9.385520065,-9.376514866,-9.306129252,-9.316164453,-9.371176269,-9.381517711,-9.320923572,-9.373489385,-9.581426303,-9.826106019,-9.842068721,-9.777377434,-9.799078982,-9.931636365,-9.966940609,-9.985575905,-10.01273487,-9.999258453,-9.958774155,-9.96817703,-9.948269573,-9.9465253,-9.928724322,-9.955710383,-9.95336142,-9.948402745,-9.907781873,-9.944026889,-9.955771649,-9.970626822,-9.967307048,-10.00357617,-9.983594633,-9.974405484,-9.900586044,-9.849994383,-9.810013022,-9.843420097,-9.867154778,-9.841467785,-9.808738293,-9.838854833,-9.864488856,-9.841012207,-9.804099029,-9.816801038,-9.835478013,-9.758228397,-9.715899112,-9.743376945,-9.818428625,-9.765081174,-9.714158114,-9.719658693,-9.767475692,-9.721388661,-9.716862367,-9.741140519,-9.749972003,-9.702252493,-9.692125342,-9.681179513,-9.657504058,-9.617793638,-9.643951952,-9.672335525,-9.67676719,-9.635587499,-9.626394053,-9.660622158,-9.637359951,-9.592286007,-9.590180707,-9.646233094,-9.644181254,-9.59137949,-9.573554682,-9.63983513,-9.627647558,-9.547663953,-9.508407887,-9.599342357,-9.644490189,-9.5774833,-9.500758434,-9.56628896,-9.624290428,-9.577795574,-9.4792612,-9.522787627,-9.59352352,-9.576139902,-9.493213454,-9.56462057,-9.680727657,-9.63704944,-9.511048735,-9.553607889,-9.676562229,-9.651978654,-9.519383636,-9.528013732,-9.636662682,-9.626958955,-9.501704873,-9.491485231,-9.615489489,-9.65551604,-9.60254974,-9.590963247,-9.687029912,-9.735502111,-9.669316338,-9.615490952,-9.688875947
28.076,-9.607609027,-9.681098679,-9.737208678,-9.67290548,-9.564764256,-9.606426523,-9.714442022,-9.688315544,-9.542201261,-9.530746403,-9.618672547,-9.61532196,-9.501195612,-9.493828895,-9.592332899,-9.617631548,-9.529317598,-9.539377829,-9.745544164,-9.965955407,-9.93627158,-9.833655964,-9.82654822,-9.957583148,-9.959965326,-9.904129328,-9.895155247,-9.951271422,-9.896201922,-9.742944136,-9.75838076,-9.887865047,-9.905197873,-9.747496364,-9.721029434,-9.83153775,-9.891259538,-9.754081031,-9.715916802,-9.8122463,-9.907607801,-9.7944914,-9.739176417,-9.80827296,-9.875843125,-9.718203505,-9.644510524,-9.731387043,-9.841697605,-9.708179168,-9.62801845,-9.703125061,-9.835616376,-9.738668998,-9.637865929,-9.666006396,-9.76868013,-9.729758615,-9.641005977,-9.672401976,-9.771086696,-9.745129654,-9.660659977,-9.676680891,-9.76669302,-9.775710252,-9.706437271,-9.704475452,-9.780410477,-9.797517802,-9.734373767,-9.691498363,-9.725482352,-9.774432644,-9.758446856,-9.710392291,-9.754806371,-9.829812957,-9.79494851,-9.717212866,-9.737409659,-9.768216626,-9.697768527,-9.635391979,-9.679492004,-9.73614183,-9.681961641,-9.618517321,-9.654168402,-9.714731772,-9.660658625,-9.574710468,-9.590350277,-9.661758073,-9.635875355,-9.563380522,-9.588201575,-9.69000351,-9.710364333,-9.633746848,-9.614537203,-9.70267666,-9.766325097,-9.695265504,-9.650911037,-9.716627111,-9.777375212,-9.707460817,-9.649408079,-9.706589447,-9.774749439,-9.712383646,-9.634869259,-9.670932873,-9.764390203,-9.764946056,-9.69777178,-9.677584639,-9.734772771,-9.812479751,-9.782926296,-9.688137399,-9.720685493,-9.876099353,-9.91234963
